archive	log	adapter_ns	adaptive_offline	base_facts_added	base_facts_removed	checkpoint_ns	copy_ns	equality_ns	eval_ops	evicted	history_ns	initialize	insert	insert_attempt_ns	materialize_ns	max_active_events	max_base_relation_density_ppm	max_base_relation_pairs	max_changed_primitives	max_current_base_bytes	max_history_base_bytes	max_inactive_events	max_stable_events	monotone_primitive_queries	offline_evals	offline_ns	oracle	peak_snapshot_equivalent_bytes	peak_undo_bytes	primitive_change_queries	profiled_queries	queue_pushes	rebuild	rebuild_ns	replace	retained_snapshot_equivalent_bytes	retained_undo_bytes	retracting_primitive_queries	rollback	rollback_insert	rollback_ns	sync_ns	unchanged	value_changes	worklist_ns
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.stateful01-1.yml.log	0	9	2057	1196	5246	0	2780	0	0	0	1	0	0	192203	31	739583	688	10	2624	2624	11	36	0	10	580916	0	17504	0	9	10	0	0	583609	0	17504	0	9	0	0	0	1336468	0	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.13-privatized_24-multiple-protecting_true.yml.log	0	425	18999	19842	96930	0	132605	0	0	0	1	0	0	11834975	56	606481	1798	9	4136	4136	46	57	3	426	46146369	0	27416	0	425	432	0	0	46195866	0	27416	0	422	0	0	0	145442284	6	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.45_monabsex1_vs.yml.log	0	3	3	143	1703	0	1731	0	0	0	1	0	0	61039	16	625000	146	9	1184	1184	4	16	0	4	178157	0	8064	0	3	4	0	0	179261	0	8064	0	3	0	0	0	349048	0	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.time_var_mutex.yml.log	0	21	1815	1618	9645	0	12529	0	0	0	1	0	0	507539	30	740740	654	10	2408	2408	14	33	0	22	1453143	0	16088	0	21	23	0	0	1461341	0	16088	0	21	0	0	0	4083442	1	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.01b_inc.yml.log	0	4	4	200	1714	0	1353	0	0	0	1	0	0	55306	21	585937	220	9	1544	1544	5	21	0	5	170329	0	10424	0	4	5	0	0	171279	0	10424	0	4	0	0	0	379335	0	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.stateful01-2.yml.log	0	122	7218	7094	57443	0	77227	0	0	0	1	0	0	2997432	34	743801	826	10	2624	2624	19	36	1	123	9534174	0	17504	0	122	126	0	0	9574582	0	17504	0	121	0	0	0	26898540	3	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.02_inc_cas.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.48_ticket_lock_low_contention_vs.yml.log	0	3	3	349	1875	0	1432	0	0	0	1	0	0	93712	25	585937	304	9	1832	1832	9	25	0	4	243484	0	12312	0	3	4	0	0	244415	0	12312	0	3	0	0	0	524531	0	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.28-race_reach_45-escape_racing.yml.log	0	0	0	0	764	0	0	0	0	0	1	0	0	20752	19	576177	208	0	1400	1400	0	19	0	1	33815	0	9480	0	0	1	0	0	34069	0	9480	0	0	0	0	0	60160	0	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.28-race_reach_46-escape_racefree.yml.log	0	27	1475	1563	8506	0	12628	0	0	0	1	0	0	393809	28	607709	450	9	2120	2120	16	29	0	28	1261359	0	14200	0	27	29	0	0	1267368	0	14200	0	27	0	0	0	3338969	1	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.lazy01.yml.log	0	17	1717	1043	5205	0	6586	0	0	0	1	0	0	280466	26	774400	516	10	2120	2120	10	29	0	18	800090	0	14200	0	17	19	0	0	808163	0	14200	0	17	0	0	0	2042789	1	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.dekker-unfair.yml.log	0	36	2592	2504	12251	0	11023	0	0	0	1	0	0	620763	34	740484	790	10	2552	2552	16	35	6	37	2023260	0	17032	0	36	37	0	0	2028992	0	17032	0	30	0	0	0	5511702	0	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.dekker.yml.log	0	34	2492	2404	11009	0	10134	0	0	0	1	0	0	586196	34	740484	790	10	2552	2552	16	35	6	35	1912863	0	17032	0	34	35	0	0	1922808	0	17032	0	28	0	0	0	5171947	0	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.exponential-nondet.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.circular_buffer_bad.yml.log	0	237	44609	42609	103006	0	157044	0	0	0	1	0	0	13534681	86	717971	4702	10	12880	12880	45	89	0	238	47955276	0	84600	0	237	238	0	0	48020225	0	84600	0	237	0	0	0	168968208	0	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.unwind2-1.yml.log	0	2	176	4	1198	0	616	0	0	0	1	0	0	40048	18	709876	230	10	1328	1328	0	18	0	3	118363	0	9008	0	2	3	0	0	118982	0	9008	0	2	0	0	0	212438	0	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.szymanski.yml.log	0	377	10859	10834	100207	0	134142	0	0	0	1	0	0	4596566	29	740000	572	10	2264	2264	20	31	5	378	17675870	0	15144	0	377	378	0	0	17743803	0	15144	0	372	0	0	0	46491622	0	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.unwind3-1.yml.log	0	2	118	4	1131	0	648	0	0	0	1	0	0	39383	18	617283	200	9	1328	1328	0	18	0	3	92708	0	9008	0	2	3	0	0	98576	0	9008	0	2	0	0	0	191840	0	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.unwind2-100.yml.log	0	2	176	4	1174	0	717	0	0	0	1	0	0	39878	18	709876	230	10	1328	1328	0	18	0	3	103701	0	9008	0	2	3	0	0	104359	0	9008	0	2	0	0	0	195724	0	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.43_NetBSD_sysmon_power_sliced.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.13-privatized_27-multiple-protecting2_true.yml.log	0	1545	77243	78149	597898	0	751220	0	0	0	1	0	0	52151574	59	720533	2430	10	4424	4424	48	61	9	1546	192957490	0	29304	0	1545	1564	0	0	193420989	0	29304	0	1536	0	0	0	609794059	18	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.singleton.yml.log	0	19	2953	1845	5722	0	6392	0	0	0	1	0	0	426351	45	847407	1716	10	3416	3416	22	47	1	20	1548659	0	22696	0	19	21	0	0	1551251	0	22696	0	18	0	0	0	4611970	1	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.singleton_with-uninit-problems.yml.log	0	64	6102	6353	23488	0	34312	0	0	0	1	0	0	1606132	45	852352	1716	10	3488	3488	24	48	1	65	5709068	0	23168	0	64	68	0	0	5727178	0	23168	0	63	0	0	0	17269730	3	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.queue_ok.yml.log	0	16	273906	229734	9445	0	56538	0	0	0	1	0	0	9709480	432	684800	113314	10	218456	218456	210	433	0	17	45506860	0	1431576	0	16	18	0	0	45516808	0	1431576	0	16	0	0	0	153843078	1	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.race-1_3-join.yml.log	0	12	409	570	3627	0	3307	0	0	0	1	0	0	166567	26	648437	410	9	2048	2048	12	28	0	13	567883	0	13728	0	12	13	0	0	569937	0	13728	0	12	0	0	0	1381276	0	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.race-1_1-join.yml.log	0	2	136	20	1228	0	797	0	0	0	1	0	0	45359	15	640000	144	9	1184	1184	1	16	0	3	97582	0	8064	0	2	3	0	0	98271	0	8064	0	2	0	0	0	191799	0	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.race-1_2-join.yml.log	0	12	409	570	3817	0	3625	0	0	0	1	0	0	178103	26	648437	410	9	2048	2048	12	28	0	13	564826	0	13728	0	12	13	0	0	567453	0	13728	0	12	0	0	0	1370674	0	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.twostage_3.yml.log	0	68	22596	18299	32653	0	59709	0	0	0	1	0	0	6410280	99	783081	7528	10	14608	14608	29	101	3	69	22780764	0	95928	0	68	74	0	0	22811506	0	95928	0	65	0	0	0	74958952	5	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.race-3_1-container_of-global.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.race-2_1-container_of.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.pthread-demo-datarace-3.yml.log	0	39	88559	58	21170	0	5884	0	0	0	1	0	0	12383429	262	560005	38441	9	94480	94480	0	262	0	40	43965809	0	619120	0	39	40	0	0	43981331	0	619120	0	39	0	0	0	142870276	0	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.race-4_1-thread_local_vars.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.28-race_reach_21-deref_read_racing.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.reorder_2.yml.log	0	6345	479848	478255	2931044	0	3484200	0	0	0	1	0	0	342519410	80	806938	4914	10	11872	11872	39	82	23	6346	1362273773	0	77992	0	6345	6452	0	0	1363681130	0	77992	0	6322	0	0	0	4312406104	106	0	0
profile-caat-pso.2026-07-15_07-20-33.logfiles.zip	caat-pso.profile.queue.yml.log	0	2958	688084	672819	1488692	0	7353864	0	0	0	1	0	0	712870117	202	737890	23880	10	59168	59168	107	205	0	2959	3037024227	0	387768	0	2958	2959	0	0	3038196172	0	387768	0	2958	0	0	0	10794504495	0	0	0
profile-caat-sc.2026-07-15_07-18-27.logfiles.zip	caat-sc.profile.36-apron_41-threadenter-no-locals_unknown_1_pos.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
profile-caat-sc.2026-07-15_07-18-27.logfiles.zip	caat-sc.profile.13-privatized_66-mine-W-init_true.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
profile-caat-sc.2026-07-15_07-18-27.logfiles.zip	caat-sc.profile.13-privatized_57-singlethreaded-unlock_true.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
profile-caat-sc.2026-07-15_07-18-27.logfiles.zip	caat-sc.profile.36-apron_16-traces-unprot2_true.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
profile-caat-sc.2026-07-15_07-18-27.logfiles.zip	caat-sc.profile.13-privatized_46-refine-protected1_true.yml.log	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
