tool		GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)
goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	false	false(unreach-call)	0.059827705	0.06260336900595576	25.743360		0	false(unreach-call)	0.062955723	0.06332506198668852	25.690112		0	false(unreach-call)	0.068949593	0.0685963379801251	25.796608		0	false(unreach-call)	0.064590585	0.0660612880019471	25.690112		0
goblint-regression/13-privatized_40-traces-ex-6_true.yml	true	true	0.058796838	0.06555748102255166	25.620480	1	1	true	0.062720967	0.06331071397289634	25.632768	1	1	true	0.062640605	0.06582160905236378	25.628672	1	1	true	0.073225165	0.07507067394908518	25.694208	1	1
goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	true	true	0.060588636	0.06597381498431787	25.690112		1	true	0.063553057	0.06476818898227066	25.739264		1	true	0.064768656	0.06575403001625091	25.649152		1	true	0.071501452	0.07100288302171975	25.698304		1
goblint-regression/13-privatized_44-traces-mine2_true.yml	true	true	0.058959546	0.06252412096364424	25.718784	1	1	true	0.06154019	0.06354637799086049	25.714688	1	1	true	0.056995388	0.057474501023534685	25.608192	1	1	true	0.067741008	0.0697998059913516	25.669632	1	1
goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	false	false(unreach-call)	0.061147213	0.06686200300464407	25.657344		0	false(unreach-call)	0.06091069	0.0655673309811391	25.780224	1	0	false(unreach-call)	0.070585373	0.07105577399488539	25.763840	1	0	false(unreach-call)	0.070307069	0.06882844603387639	25.772032	1	0
goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	false	false(unreach-call)	0.061467347	0.06700483395252377	25.673728		0	false(unreach-call)	0.063704564	0.0657205440220423	25.698304	1	0	false(unreach-call)	0.063963168	0.06588510301662609	25.821184	1	0	false(unreach-call)	0.073962117	0.07537882000906393	25.763840	1	0
goblint-regression/13-privatized_36-traces-ex-3_true.yml	true	true	0.058811787	0.06246575101977214	25.632768		3	true	0.072852269	0.07671365200076252	25.640960		3	true	0.068200051	0.07173162105027586	25.636864		3	true	0.070125446	0.0727990849991329	25.690112		3
goblint-regression/13-privatized_18-first-reads_true.yml	true	true	0.059748917	0.06402462598634884	25.726976		2	true	0.055167607	0.0580629640026018	25.747456		2	true	0.056143991	0.05846249696332961	25.690112		2	true	0.074078691	0.07660770905204117	25.743360		2
goblint-regression/13-privatized_35-traces-ex-2_true.yml	true	true	0.060837298	0.0631183449877426	25.698304	2	2	true	0.073641191	0.07645444798981771	25.702400	2	2	true	0.063834402	0.06668520398670807	25.743360	2	2	true	0.0705764	0.07343377999495715	25.825280	2	2
goblint-regression/13-privatized_37-traces-ex-4_true.yml	true	true	0.058180976	0.061714554962236434	25.735168		2	true	0.05247971	0.055568784999195486	25.759744		2	true	0.063436068	0.06661180598894134	25.686016		2	true	0.069109678	0.07014283101307228	25.747456		2
goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	true	true	0.055326925	0.059299401997122914	25.751552	2	2	true	0.064389733	0.06721996597480029	25.694208	2	2	true	0.060126046	0.06267880700761452	25.821184	2	2	true	0.076638707	0.07462055800715461	25.776128	2	2
goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	false	false(unreach-call)	0.04816322	0.052117070998065174	25.673728		0	false(unreach-call)	0.051406263	0.05587888800073415	25.837568		1	false(unreach-call)	0.071396692	0.07214555499376729	25.772032		1	false(unreach-call)	0.067129415	0.06935633299872279	25.772032		1
goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	false	false(unreach-call)	0.052404235	0.05420546396635473	25.735168		0	false(unreach-call)	0.067591562	0.06920193298719823	25.677824		0	false(unreach-call)	0.069300332	0.07190671603893861	25.829376		0	false(unreach-call)	0.072464408	0.07362604199443012	25.812992		0
goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	false	false(unreach-call)	0.063559727	0.06509033095790073	25.747456		0	false(unreach-call)	0.059538091	0.060688762983772904	25.694208		0	false(unreach-call)	0.065511284	0.06820832600351423	25.825280		0	false(unreach-call)	0.07648695	0.07702710299054161	25.772032		0
goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	false	false(unreach-call)	0.048239188	0.053081746969837695	25.726976		0	false(unreach-call)	0.052731591	0.05541268002707511	25.706496		1	false(unreach-call)	0.056286332	0.058604590012691915	25.804800		1	false(unreach-call)	0.065052185	0.0655933060334064	25.808896		1
goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	true	0.059383107	0.06485835800413042	25.686016	2	2	true	0.060807323	0.06357226899126545	25.673728	2	2	true	0.065082395	0.06564037897624075	25.755648	2	2	true	0.069942445	0.07230266398983076	25.694208	2	2
goblint-regression/13-privatized_01-priv_nr_true.yml	true	true	0.061348662	0.06908323697280139	25.665536		2	true	0.059702797	0.060243934975005686	25.694208		2	true	0.06050319	0.06299479497829452	25.812992		2	true	0.07220551	0.07629456301219761	25.804800		2
goblint-regression/13-privatized_19-publish-precision_true.yml	true	true	0.051402181	0.05524108000099659	25.710592		3	true	0.072501341	0.07298711000476032	25.821184		3	true	0.066453182	0.06663666001986712	25.776128		3	true	0.0731624	0.07221708400174975	25.800704		3
goblint-regression/13-privatized_42-traces-ex-mini_true.yml	true	true	0.058415585	0.05988832202274352	25.694208		2	true	0.056668909	0.05704096402041614	25.731072		2	true	0.06698966	0.06894350395305082	25.829376		2	true	0.069847557	0.07252393697854131	25.702400		2
goblint-regression/13-privatized_33-traces-v-matters_true.yml	true	true	0.055879775	0.06348713400075212	25.731072	2	1	true	0.052171881	0.05559991498012096	25.702400	2	1	true	0.059394468	0.060528772010002285	25.755648	2	1	true	0.073031547	0.07461324997711927	25.812992	2	1
goblint-regression/13-privatized_25-struct_nr_true.yml	true	true	0.06199654	0.0635019619949162	25.776128		2	true	0.061380313	0.06688662403030321	25.796608		2	true	0.062330812	0.06295163900358602	25.763840		2	true	0.074731521	0.07575992099009454	25.825280		2
goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	true	true	0.064827592	0.06623691698769107	25.722880	1	0	true	0.052517572	0.05661291698925197	25.739264	1	0	true	0.053960329	0.05652626196388155	25.759744	1	0	true	0.07413376	0.07812641898635775	25.792512	1	0
goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false	false(unreach-call)	0.04994631	0.05479700001887977	25.739264		0	false(unreach-call)	0.064239344	0.06733641598839313	25.706496		0	false(unreach-call)	0.056429559	0.05747871595667675	25.800704		0	false(unreach-call)	0.072185089	0.07332045398652554	25.767936		0
goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	true	true	0.051335592	0.05390224698930979	25.698304		4	true	0.049705226	0.05469972896389663	25.763840		4	true	0.069163051	0.07085527700837702	25.751552		4	true	0.071865957	0.07311198697425425	25.804800		4
goblint-regression/13-privatized_20-publish-regression_true.yml	true	true	0.051996788	0.05790481297299266	25.739264		2	true	0.068503389	0.06913626799359918	25.821184		2	true	0.065374525	0.06927502399776131	25.776128		2	true	0.073610223	0.0739562000380829	25.776128		2
goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	true	true	0.055153558	0.056906863988842815	25.735168	2	2	true	0.052154698	0.054562409000936896	25.825280	2	2	true	0.060281125	0.06408322602510452	25.804800	2	2	true	0.07491954	0.07381107902619988	25.804800	2	2
goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	true	0.063495651	0.0658654990256764	25.739264	2	3	true	0.060850171	0.06332691898569465	25.792512	2	3	true	0.064158194	0.06642619799822569	25.743360	2	3	true	0.065542783	0.06383342802291736	25.792512	2	3
goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	true	0.058680144	0.06293023598846048	25.751552	1	1	true	0.06114385	0.06368198501877487	25.665536	1	1	true	0.060630658	0.062020568002481014	25.804800	1	1	true	0.075614435	0.07538308302173391	25.845760	1	1
goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	true	0.056366013	0.061213587992824614	25.759744	1	0	true	0.055443299	0.05837508797412738	25.825280	1	0	true	0.07448957	0.07967082102550194	25.772032	1	0	true	0.080966018	0.08270438096951693	25.804800	1	0
goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	true	true	0.054612953	0.0568768410012126	25.784320		4	true	0.064494163	0.06586517504183576	25.718784		4	true	0.069717567	0.06927337701199576	25.796608		4	true	0.067746076	0.06680218904512003	25.808896		4
goblint-regression/13-privatized_24-multiple-protecting_true.yml	true	true	0.05509935	0.059769710002001375	25.825280		7	true	0.056423671	0.05802050099009648	25.780224		7	true	0.069773231	0.07246929203392938	25.767936		7	true	0.077520259	0.07775331300217658	25.808896		7
goblint-regression/36-apron_21-traces-cluster-based_true.yml	true	true	0.054407411	0.0594259969657287	25.833472	2	6	true	0.071128744	0.07139255799120292	25.772032	2	6	true	0.066748067	0.06554886302910745	25.800704	2	6	true	0.074841179	0.07548427500296384	25.759744	2	6
goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	true	0.052744944	0.05515757802641019	25.821184		1	true	0.056886264	0.06075033498927951	25.829376		1	true	0.060282488	0.0636901130201295	25.825280		1	true	0.076867749	0.07921458495547995	25.804800		1
goblint-regression/13-privatized_27-multiple-protecting2_true.yml	true	true	0.057310731	0.06067146302666515	25.829376		26	true	0.067617115	0.06714097398798913	25.817088		26	true	0.073692542	0.06640206399606541	25.796608		26	true	0.074125937	0.06613455596379936	25.825280		26
pthread-ext/14_spin2003.yml	true	true	0.061040077	0.066955020010937	25.694208	1	0	true	0.051387162	0.052606204990297556	25.698304	1	0	true	0.066050726	0.06768941896734759	25.714688	1	0	true	0.067082404	0.07002803002251312	25.661440	1	0
pthread-ext/29_conditionals_vs.yml	true	true	0.051048069	0.055627425957936794	25.665536	1	0	true	0.062769844	0.06626615696586668	25.645056	1	0	true	0.064945794	0.06982885900652036	25.698304	1	0	true	0.069415365	0.072590088006109	25.673728	1	0
pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	true	true	0.062438584	0.06399914104258642	25.640960	1	0	true	0.049235096	0.052898761990945786	25.726976	1	0	true	0.062856197	0.06447281700093299	25.763840	1	0	true	0.072839187	0.07436044397763908	25.800704	1	0
pthread-ext/46_monabsex2_vs.yml	true	true	0.048858891	0.05613335804082453	25.722880	1	0	true	0.055543401	0.05845067702466622	25.681920	1	0	true	0.053818205	0.057159521034918725	25.772032	1	0	true	0.070788007	0.07031013100640848	25.800704	1	0
pthread-ext/45_monabsex1_vs.yml	true	true	0.057880853	0.0648944290005602	25.657344	1	0	true	0.051563554	0.05474920297274366	25.653248	1	0	true	0.063301161	0.06401526601985097	25.673728	1	0	true	0.06499488	0.06488181301392615	25.808896	1	0
pthread/stateful01-1.yml	false	false(unreach-call)	0.055226122	0.05938176700146869	25.776128		0	false(unreach-call)	0.051941349	0.05411344498861581	25.894912	2	0	false(unreach-call)	0.061570551	0.06353032897459343	25.821184	2	0	false(unreach-call)	0.070713145	0.07213381497422233	25.800704	2	0
pthread/stateful01-2.yml	true	true	0.054634729	0.05934382899431512	25.731072		6	true	0.056552006	0.05748542898800224	25.849856		6	true	0.069790838	0.07469535403652117	25.821184		6	true	0.077026476	0.0756165130296722	25.800704		6
pthread-atomic/time_var_mutex.yml	true	true	0.065594415	0.06718478194670752	25.821184		2	true	0.056991513	0.058755273988936096	25.796608		2	true	0.067092607	0.06870765599887818	25.751552		2	true	0.068577699	0.06904582300921902	25.804800		2
pthread-ext/01b_inc.yml	true	true	0.059874676	0.06570281297899783	25.698304	1	0	true	0.065339158	0.06763939902884886	25.784320	1	0	true	0.06257321	0.06491620000451803	25.796608	1	0	true	0.069053151	0.07182371098315343	25.804800	1	0
pthread/triangular-1.yml	true	true	2.820766268	2.823467176000122	25.731072		16632	true	7.567561153	3.8146442930446938	25.776128		16632	true	5.85905545	1.5300451689981855	25.796608		16632	true	6.067724898	0.8313004120136611	25.804800		16632
pthread/triangular-2.yml	false	false(unreach-call)	0.692003757	0.697031264018733	25.706496		3638	false(unreach-call)	4.085191341	2.074788921047002	25.747456	5	9068	false(unreach-call)	3.64510613	0.9658592580235563	25.833472	15	9366	false(unreach-call)	3.144636816	0.45685037499060854	25.800704	22	8156
pthread-ext/02_inc_cas.yml	true	true	0.054127987	0.056288638967089355	25.669632	1	0	true	0.05431851	0.05652825301513076	25.751552	1	0	true	0.059046954	0.06207035400439054	25.755648	1	0	true	0.073119416	0.07454937300644815	25.825280	1	0
goblint-regression/28-race_reach_21-deref_read_racing.yml	false	false(unreach-call)	2.87249438	2.8798378159990534	56.877056		0	false(unreach-call)	4.870378384	3.1078163650236093	57.065472		0	false(unreach-call)	4.685624869	2.959334782033693	57.339904		0	false(unreach-call)	4.598814063	2.907088214997202	58.408960		0
pthread-ext/48_ticket_lock_low_contention_vs.yml	true	true	0.053907989	0.0605917299981229	25.726976	1	0	true	0.061739263	0.067243002995383	25.669632	1	0	true	0.066858126	0.06893441098509356	25.796608	1	0	true	0.070753457	0.07230830303160474	25.804800	1	0
goblint-regression/28-race_reach_37-indirect_racing.yml	false	false(unreach-call)	2.946666115	2.957298374036327	77.598720		0	false(unreach-call)	5.979244349	3.6578680489910766	132.747264	2	0	false(unreach-call)	6.628546244	3.3946474340045825	306.511872	5	0	false(unreach-call)	6.44248587	3.229663447011262	291.934208	5	0
goblint-regression/28-race_reach_45-escape_racing.yml	false	false(unreach-call)	0.061431193	0.06657191197155043	25.698304		0	false(unreach-call)	0.054118235	0.054650563979521394	25.825280		1	false(unreach-call)	0.067553017	0.06937097496120259	25.784320		1	false(unreach-call)	0.071094185	0.07203904300695285	25.821184		1
goblint-regression/28-race_reach_46-escape_racefree.yml	true	true	0.052664429	0.058875797025393695	25.731072		2	true	0.052104484	0.052919120993465185	25.718784		2	true	0.068824774	0.07222547999117523	25.821184		2	true	0.064369713	0.06498999695759267	25.825280		2
goblint-regression/28-race_reach_01-simple_racing.yml	false	false(unreach-call)	2.935718274	2.9477863640058786	78.086144		0	false(unreach-call)	5.918044912	3.611392499995418	148.070400	2	0	false(unreach-call)	5.988446652	3.2147886989987455	246.583296	3	0	false(unreach-call)	5.910626838	3.2050665270071477	249.085952	3	0
goblint-regression/28-race_reach_11-ptr_racing.yml	false	false(unreach-call)	2.984329692	3.0031101120403036	77.651968		0	false(unreach-call)	5.892185043	3.5831547449924983	132.837376	2	0	false(unreach-call)	6.417332435	3.4259466599905863	260.689920	5	0	false(unreach-call)	6.47678998	3.3678795470041223	293.044224	3	0
pthread-deagle/circular_buffer_bad.yml	false	false(unreach-call)	0.05293224	0.06419696100056171	25.780224		1	false(unreach-call)	0.059689571	0.059848051983863115	25.956352	7	1	ABORTED	0.071308174	0.17627180396812037	25.935872			ABORTED	0.083662595	0.19805420900229365	25.923584		
pthread/fib_safe-5.yml	true	true	1.495581034	1.501524267019704	25.743360		2772	true	3.987502109	2.033920662011951	25.702400		2772	true	2.896615508	0.7853418519953266	25.796608		2772	true	3.026026816	0.45155328896362334	25.821184		2772
pthread/fib_safe-6.yml	true	true	7.044593345	7.06967200600775	25.812992		12012	true	18.722091839	9.39362347900169	25.800704		12012	true	14.769708523	3.7879383079707623	25.759744		12012	true	13.866750284	1.8377752240048721	32.092160		12012
pthread/fib_unsafe-5.yml	false	false(unreach-call)	0.410555031	0.41485725302482024	25.755648		632	false(unreach-call)	1.19955312	0.6360200739582069	25.825280	12	1100	false(unreach-call)	0.731930556	0.2350612230366096	25.800704	18	598	false(unreach-call)	0.505011412	0.12331191799603403	25.796608	31	388
pthread/fib_unsafe-6.yml	false	false(unreach-call)	1.84779958	1.8534078379743733	25.731072		2942	false(unreach-call)	7.780518391	3.923934652004391	25.804800	8	4859	false(unreach-call)	3.850771608	1.0355269389692694	25.800704	19	3111	false(unreach-call)	4.926016077	0.6883855449850671	29.786112	40	4265
pthread/fib_unsafe-7.yml	false	false(unreach-call)	8.898407701	8.903454834013246	25.763840		13238	false(unreach-call)	33.877692465	16.97181711997837	25.784320	8	20294	false(unreach-call)	13.060621741	3.3635868990095332	25.825280	18	9969	false(unreach-call)	26.039070295	3.384261944971513	36.077568	29	20660
goblint-regression/28-race_reach_24-sound_lock_racing.yml	false	false(unreach-call)	2.984661775	2.9917467259801924	77.910016		0	false(unreach-call)	5.815618296	3.55195473798085	148.832256	2	0	false(unreach-call)	6.671105648	3.4714217570144683	270.536704	5	0	false(unreach-call)	6.349573765	3.2368080460000783	291.323904	4	0
