tool		GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)
weaver/parallel-misc-2-unrolled.wvr.yml	true	true	correct	0.063372378	0.07235424999089446	25.559040		true	correct	0.054665187	0.059673001000192016	25.571328	
weaver/parallel-simple-equiv.wvr.yml	true	true	correct	0.055275837	0.058328475992311724	25.563136		true	correct	0.055452288	0.06151722099457402	25.624576	
weaver/parallel-ticket-2.wvr.yml	true	true	correct	0.05511967	0.06106550199910998	25.509888		true	correct	0.064504744	0.07162295399757568	25.522176	
weaver/mult-dist.wvr.yml	true	OUT OF MEMORY	error	10.786260401	10.796065042013652	3999.997952	memory	OUT OF MEMORY	error	10.656769709	10.692144775995985	3999.997952	memory
weaver/clever.wvr.yml	true	true	correct	0.057700283	0.06481631800124887	25.591808		true	correct	0.064562325	0.06716802400478628	25.604096	
weaver/popl20-more-nonblocking-counter-alt2.wvr.yml	true	TIMEOUT	error	60.996490055	61.01761683700897	113.618944	cputime	TIMEOUT	error	60.997432587	61.012677183010965	97.968128	cputime
weaver/popl20-counter-determinism.wvr.yml	true	true	correct	0.057462284	0.06403773999772966	25.690112		true	correct	0.06360983	0.06837941000412684	25.657344	
weaver/parallel-misc-2.wvr.yml	true	true	correct	0.056407362	0.06186956100282259	25.649152		true	correct	0.065293465	0.07002247699711006	25.563136	
weaver/parallel-misc-2-unrolled-atomic.wvr.yml	true	true	correct	0.05430989	0.05905587899906095	25.653248		true	correct	0.056135116	0.061005453011603095	25.554944	
weaver/chl-sre-trans.wvr.yml	true	true	correct	0.054810888	0.057735804992262274	25.665536		true	correct	0.057422419	0.06262811900523957	25.567232	
weaver/spaghetti.wvr.yml	true	TIMEOUT	error	60.997481709	61.015667960004066	83.668992	cputime	TIMEOUT	error	61.004152343	61.01400612699217	76.886016	cputime
weaver/chl-sre-subst.wvr.yml	true	true	correct	0.059449714	0.06581744800496381	25.645056		true	correct	0.058876456	0.06371244399633724	25.681920	
weaver/chl-simpl-str-symm.wvr.yml	true	true	correct	0.05747045	0.059281182999257	25.673728		true	correct	0.0580086	0.06213698899955489	25.665536	
weaver/popl20-bad-threaded-sum-2.wvr.yml	true	TIMEOUT	error	60.985075046	61.01217289699707	106.217472	cputime	TIMEOUT	error	61.004149916	61.013004270993406	89.923584	cputime
weaver/test-easy10.wvr.yml	true	true	correct	0.062061405	0.06698318700364325	25.657344		true	correct	0.059280775	0.06335885700536892	25.661440	
weaver/parallel-bakery-2.wvr.yml	true	true	correct	0.054856848	0.05959761900885496	25.661440		true	correct	0.065908023	0.0698239980119979	25.694208	
weaver/popl20-mult-equiv.wvr.yml	true	TIMEOUT	error	60.974931385	61.01584161299979	117.235712	cputime	TIMEOUT	error	61.002827169	61.01463599099952	99.426304	cputime
weaver/popl20-proofs-counter-add-4-semi-Q67.wvr.yml	true	true	correct	0.052024492	0.05700524499116	25.661440		true	correct	0.06194759	0.06694502399477642	25.694208	
weaver/chl-time-symm.wvr.yml	true	true	correct	0.054414953	0.06485532500664704	25.600000		true	correct	0.058214535	0.06147375899308827	25.698304	
weaver/bench-exp3x3.wvr.yml	true	true	correct	0.064748705	0.0688288129895227	25.690112		true	correct	0.073217003	0.07909128800383769	25.686016	
weaver/popl20-channel-sum.wvr.yml	true	true	correct	0.056674192	0.06386506899434607	25.661440		true	correct	0.057675923	0.05994389599072747	25.554944	
weaver/popl20-bad-counter-queue.wvr.yml	false	true	wrong	0.061010988	0.06526461799512617	25.698304		true	wrong	0.060165729	0.06333031700341962	25.571328	
weaver/test-context1.wvr.yml	true	true	correct	0.058176701	0.06202709300850984	25.567232		true	correct	0.056881017	0.06155427100020461	25.620480	
weaver/chl-match-symm.wvr.yml	true	true	correct	0.055484556	0.06075037000118755	25.698304		true	correct	0.05806307	0.0641420809988631	25.657344	
weaver/popl20-more-sorted.wvr.yml	true	true	correct	0.0618024	0.06597821100149304	25.624576		true	correct	0.059356056	0.0642939419922186	25.677824	
weaver/parallel-ticket-5.wvr.yml	true	true	correct	0.056371289	0.06032490399957169	25.686016		true	correct	0.063530305	0.06690464200801216	25.706496	
weaver/chl-exp-term-symm.wvr.yml	true	true	correct	0.058907769	0.063340294000227	25.645056		true	correct	0.063651547	0.06985347499721684	25.690112	
weaver/popl20-more-array-sum-alt.wvr.yml	false	true	wrong	0.056687009	0.061553216000902466	25.649152		true	wrong	0.059347151	0.06382386799668893	25.690112	
weaver/unroll-3.wvr.yml	true	true	correct	0.057143265	0.06414227599452715	25.694208		true	correct	0.058938927	0.06428166799014434	25.702400	
weaver/chl-chromosome-opt-symm.wvr.yml	true	true	correct	0.052003824	0.058737636005389504	25.706496		true	correct	0.060373751	0.06611557101132348	25.706496	
weaver/popl20-more-min-array.wvr.yml	true	true	correct	0.049831787	0.05377258299267851	25.686016		true	correct	0.058624956	0.06332078999548685	25.620480	
weaver/popl20-bad-counter-queue2.wvr.yml	true	true	correct	0.057500325	0.062226117006503046	25.698304		true	correct	0.056216071	0.06093205598881468	25.640960	
weaver/bench-exp3x3-opt.wvr.yml	true	true	correct	0.053459787	0.05808076699031517	25.735168		true	correct	0.058654728	0.06355464499210939	25.731072	
weaver/popl20-more-min-array-hom.wvr.yml	true	true	correct	0.053448672	0.05846745699818712	25.706496		true	correct	0.0620922	0.0637706010020338	25.681920	
weaver/loop-tiling-eq.wvr.yml	true	true	correct	0.061259356	0.06330142400111072	25.608192		true	correct	0.057933827	0.06330434199480806	25.710592	
weaver/unroll-cond-3.wvr.yml	true	true	correct	0.056535047	0.06213841200224124	25.714688		true	correct	0.062948435	0.06846205799956806	25.726976	
weaver/popl20-send-receive-alt.wvr.yml	true	true	correct	0.055596332	0.05982524900173303	25.616384		true	correct	0.061391506	0.0682749010011321	25.669632	
weaver/popl20-threaded-sum-3.wvr.yml	true	TIMEOUT	error	60.906332594	61.01671670599899	102.596608	cputime	TIMEOUT	error	61.002432435	61.01382679100789	93.794304	cputime
weaver/popl20-counter-fun.wvr.yml	true	true	correct	0.055552116	0.061837857007049024	25.694208		true	correct	0.069047219	0.07089464800083078	25.714688	
weaver/popl20-more-array-sum-alt2.wvr.yml	true	true	correct	0.059823571	0.06538043099862989	25.706496		true	correct	0.058143935	0.06299044900515582	25.640960	
weaver/popl20-min-max-inc.wvr.yml	true	true	correct	0.058917278	0.06561155000235885	25.698304		true	correct	0.062732644	0.07343772800231818	25.726976	
weaver/popl20-more-mts.wvr.yml	true	true	correct	0.057046758	0.06249695099540986	25.690112		true	correct	0.061153677	0.06576640599814709	25.669632	
weaver/parallel-misc-5.wvr.yml	true	true	correct	0.055379694	0.05816447699908167	25.694208		true	correct	0.057991718	0.05981099700147752	25.624576	
weaver/chl-time-subst.wvr.yml	true	true	correct	0.060577389	0.0671503030025633	25.653248		true	correct	0.064844236	0.0670367510028882	25.690112	
weaver/popl20-more-array-sum2.wvr.yml	true	true	correct	0.055534386	0.06044832699990366	25.694208		true	correct	0.056792354	0.06233761699695606	25.714688	
weaver/chl-match-trans.wvr.yml	true	true	correct	0.057041504	0.06362947399611585	25.731072		true	correct	0.059311169	0.06498324900167063	25.743360	
weaver/chl-chromosome-symm.wvr.yml	true	true	correct	0.060960911	0.06378942698938772	25.694208		true	correct	0.059572204	0.06689223599096294	25.714688	
weaver/popl20-more-queue-add-2-nl.wvr.yml	true	OUT OF MEMORY	error	14.143599685	14.150570122990757	3999.997952	memory	OUT OF MEMORY	error	13.989589434	13.998413699999219	3999.997952	memory
weaver/chl-match-subst.wvr.yml	true	true	correct	0.059151247	0.062305664003361017	25.673728		true	correct	0.06276444	0.06598245199711528	25.706496	
weaver/parallel-ticket-7.wvr.yml	true	true	correct	0.056602224	0.061601091001648456	25.796608		true	correct	0.06150572	0.06370891099504661	25.718784	
weaver/parallel-misc-1.wvr.yml	true	true	correct	0.056901463	0.06196737600839697	25.640960		true	correct	0.063334959	0.0660174139920855	25.710592	
weaver/popl20-more-inc-subseq.wvr.yml	true	true	correct	0.055776436	0.061847456003306434	25.702400		true	correct	0.058771792	0.061510524988989346	25.690112	
weaver/chl-array-int-subst.wvr.yml	true	true	correct	0.06144044	0.06381303899979685	25.661440		true	correct	0.064514487	0.06996260899177287	25.759744	
weaver/popl20-three-array-min.wvr.yml	true	true	correct	0.060138368	0.06294088499271311	25.632768		true	correct	0.065381844	0.06787297599657904	25.673728	
weaver/popl20-three-array-max.wvr.yml	true	true	correct	0.061816262	0.06676474699634127	25.694208		true	correct	0.061568754	0.06724904599832371	25.698304	
weaver/popl20-bad-dot-product.wvr.yml	true	true	correct	0.062082672	0.06827036100730766	25.690112		true	correct	0.057125142	0.06323786100256257	25.759744	
weaver/parallel-barrier.wvr.yml	true	true	correct	0.054376709	0.06070983900281135	25.735168		true	correct	0.059370122	0.06418419399415143	25.706496	
weaver/test-hard1.wvr.yml	true	true	correct	0.060109938	0.06674936300260015	25.690112		true	correct	0.059348414	0.061626089009223506	25.628672	
weaver/parallel-ticket-8.wvr.yml	true	true	correct	0.056210809	0.06485706201056018	25.743360		true	correct	0.067391153	0.07244227098999545	25.694208	
weaver/chl-chromosome-subst.wvr.yml	true	true	correct	0.060459932	0.0660730980016524	25.747456		true	correct	0.061683008	0.06872256500355434	25.710592	
weaver/parallel-bakery-3.wvr.yml	true	true	correct	0.062379083	0.0660892190062441	25.694208		true	correct	0.060512576	0.06581071800610516	25.710592	
weaver/chl-collitem-trans.wvr.yml	true	true	correct	0.060795316	0.06678113600355573	25.620480		true	correct	0.060477427	0.06594320900330786	25.649152	
weaver/chl-collitem-subst.wvr.yml	true	true	correct	0.05615339	0.06221920400275849	25.690112		true	correct	0.062759341	0.0660165299923392	25.694208	
weaver/popl20-horseshoe.wvr.yml	true	OUT OF MEMORY	error	14.452189397	14.462430401996244	3999.997952	memory	OUT OF MEMORY	error	14.373462323	14.396299683008692	3999.997952	memory
weaver/popl20-more-queue-add-3-nl.wvr.yml	true	OUT OF MEMORY	error	14.549361617	14.561182834993815	3999.997952	memory	OUT OF MEMORY	error	14.440499931	14.449705573002575	3999.997952	memory
weaver/parallel-parallel-sum-1.wvr.yml	true	true	correct	0.059997347	0.06243859500682447	25.698304		true	correct	0.060790659	0.06664296498638578	25.767936	
weaver/popl20-bad-ring.wvr.yml	true	true	correct	0.059135251	0.0608448309940286	25.735168		true	correct	0.062204293	0.06686034999438561	25.690112	
weaver/popl20-prod-cons3.wvr.yml	true	true	correct	0.059336174	0.0646390780020738	25.698304		true	correct	0.061467118	0.06716059599420987	25.751552	
weaver/popl20-more-buffer-mult2.wvr.yml	true	OUT OF MEMORY	error	14.23793477	14.244559348007897	3999.997952	memory	OUT OF MEMORY	error	14.229000442	14.24575200601248	3999.997952	memory
weaver/popl20-more-buffer-mult.wvr.yml	true	OUT OF MEMORY	error	14.451960508	14.47058327900595	3999.997952	memory	OUT OF MEMORY	error	14.465000719	14.542152898997301	3999.997952	memory
weaver/popl20-more-buffer-series2.wvr.yml	true	true	correct	0.064658261	0.06964194501051679	25.739264		true	correct	0.065434589	0.06764965699403547	25.808896	
weaver/parallel-parallel-sum-2.wvr.yml	true	true	correct	0.065113111	0.07027036600629799	25.747456		true	correct	0.064429975	0.0683988539967686	25.747456	
weaver/popl20-bad-buffer-mult-alt.wvr.yml	true	OUT OF MEMORY	error	14.259472635	14.276017441996373	3999.997952	memory	OUT OF MEMORY	error	14.450161529	14.459651700992254	3999.997952	memory
weaver/popl20-more-buffer-series.wvr.yml	true	true	correct	0.064747771	0.0686579159955727	25.853952		true	correct	0.071562013	0.07609250000678003	25.821184	
weaver/parallel-parallel-sum-1-dsl.wvr.yml	true	true	correct	0.060635457	0.06591911400028039	25.821184		true	correct	0.065440926	0.07284104698919691	25.759744	
weaver/parallel-bakery-4.wvr.yml	true	true	correct	0.063976013	0.06964742399577517	25.907200		true	correct	0.06751496	0.07442651900055353	25.956352	
weaver/chl-name-comparator-trans.wvr.yml	true	true	correct	0.063671397	0.07060759300657082	25.845760		true	correct	0.070491908	0.07649923099961597	25.825280	
weaver/chl-nzb-file-symm.wvr.yml	true	true	correct	0.074017888	0.07943036500364542	25.923584		true	correct	0.082100807	0.0880186370050069	25.899008	
weaver/popl20-commit-2.wvr.yml	true	true	correct	0.090487556	0.09432199198636226	25.772032		true	correct	0.090943416	0.10011505399597809	25.821184	
weaver/popl20-bad-commit-2.wvr-bad.yml	true	true	correct	0.063830227	0.06991488300263882	25.817088		true	correct	0.066767874	0.07492941898817662	25.821184	
weaver/chl-poker-hand-symm.wvr.yml	true	true	correct	0.088153152	0.0938235219946364	26.341376		true	correct	0.090612797	0.09896467199723702	26.365952	
weaver/chl-poker-hand-subst.wvr.yml	true	true	correct	0.110734893	0.11751620299764909	26.730496		true	correct	0.110859387	0.12156366401177365	26.742784	
pthread-atomic/read_write_lock-1.yml	true	true	correct	0.066934654	0.07445223598915618	26.337280		true	correct	0.072461825	0.0774676150031155	26.296320	
pthread-ext/29_conditionals_vs.yml	true	true	correct	0.062471619	0.067244470003061	26.120192		true	correct	0.063012245	0.06989109099959023	26.062848	
pthread-ext/46_monabsex2_vs.yml	true	true	correct	0.057341198	0.06757536499935668	26.058752		true	correct	0.061548055	0.06872030399972573	26.091520	
pthread-divine/tls_destructor_worker.yml	false	ERROR (compilation)	error	0.056940876	0.0630320100026438	25.874432		ERROR (compilation)	error	0.060436981	0.07200824499886949	25.862144	
pthread/stateful01-1.yml	false	false(unreach-call)	correct	0.062905852	0.06611606999649666	26.161152		false(unreach-call)	correct	0.071546196	0.0749937999935355	26.091520	
pthread-atomic/time_var_mutex.yml	true	true	correct	0.062025106	0.0650027490046341	26.198016		true	correct	0.071101484	0.07501509699795861	26.218496	
pthread-ext/40_barrier_vf.yml	false	ERROR (compilation)	error	0.05718708	0.059440637996885926	25.804800		ERROR (compilation)	error	0.057898523	0.06404480600031093	25.829376	
pthread/triangular-2.yml	false	false(unreach-call)	correct	1.394311836	1.4013354850030737	26.177536		false(unreach-call)	correct	1.444568294	1.4507234829943627	26.087424	
pthread/triangular-longer-1.yml	true	TIMEOUT	error	60.995187605	61.009471992991166	26.087424	cputime	TIMEOUT	error	60.975389165	61.01055422799254	26.308608	cputime
pthread/triangular-longest-1.yml	true	TIMEOUT	error	60.985060342	61.009742740992806	26.157056	cputime	TIMEOUT	error	60.714924311	61.01075849699555	26.177536	cputime
pthread/triangular-longest-2.yml	false	TIMEOUT	error	60.96843773	61.011073251997004	26.099712	cputime	TIMEOUT	error	60.999526286	61.00836300299852	26.087424	cputime
pthread-ext/36_stack_cas_p0_vs_concur.yml	true	true	correct	0.067746328	0.07036171399522573	26.267648		true	correct	0.079930662	0.08570140501251444	26.353664	
pthread-ext/18_read_write_lock.yml	true	true	correct	0.063333164	0.06897809500514995	26.288128		true	correct	0.067477135	0.07395087700570002	26.202112	
pthread-ext/09_fmaxsym.yml	true	true	correct	0.05582759	0.06184727499203291	26.087424		true	correct	0.07090306	0.07263309900008608	26.083328	
goblint-regression/28-race_reach_22-deref_read_racefree.yml	true	ERROR (unsupported property: invalid memory access)	error	3.010458454	3.0196858370036352	57.651200		ERROR (unsupported property: invalid memory access)	error	3.159607161	3.17489631898934	57.622528	
goblint-regression/28-race_reach_45-escape_racing.yml	false	false(unreach-call)	correct	0.064280832	0.06706303599639796	26.075136		false(unreach-call)	correct	0.067374033	0.07284917500510346	26.132480	
pthread-ext/39_rand_lock_p0_vs.yml	true	true	correct	0.061845654	0.06533369301178027	26.083328		true	correct	0.071244512	0.07624073399347253	26.054656	
goblint-regression/28-race_reach_41-trylock_racefree.yml	true	TIMEOUT	error	61.183599236	61.21757923500263	3989.225472	cputime	TIMEOUT	error	61.100208671	61.121110306994524	3989.250048	cputime
goblint-regression/28-race_reach_36-indirect_racefree.yml	true	TIMEOUT	error	60.952644494	61.13851653900929	3989.921792	cputime	TIMEOUT	error	61.155792121	61.167162141005974	3989.848064	cputime
goblint-regression/28-race_reach_01-simple_racing.yml	false	false(unreach-call)	correct	11.619446562	11.633731256995816	2061.238272		false(unreach-call)	correct	11.756331952	11.768575187001261	2061.156352	
goblint-regression/28-race_reach_11-ptr_racing.yml	false	false(unreach-call)	correct	11.578517453	11.586190444999374	2061.213696		false(unreach-call)	correct	11.805779092	11.818088807995082	2061.164544	
pthread-divine/tls_basic.yml	true	ERROR (compilation)	error	0.062125573	0.06806194900127593	25.862144		ERROR (compilation)	error	0.066402272	0.0710154819971649	25.825280	
pthread/fib_safe-5.yml	true	true	correct	3.529650716	3.559963288003928	26.091520		true	correct	3.637128751	3.653963197997655	26.144768	
pthread/fib_safe-7.yml	true	TIMEOUT	error	60.991849898	61.01337781299662	26.050560	cputime	TIMEOUT	error	60.646988923	61.00679027700971	26.083328	cputime
pthread/fib_unsafe-6.yml	false	false(unreach-call)	correct	4.949459512	4.95578122700681	26.083328		false(unreach-call)	correct	5.04944321	5.056820740006515	26.087424	
pthread/fib_safe-10.yml	true	TIMEOUT	error	60.922199677	61.00895520100312	26.128384	cputime	TIMEOUT	error	60.975749017	61.01295007899171	26.091520	cputime
pthread/fib_safe-12.yml	true	TIMEOUT	error	60.989994916	61.01052739098668	26.103808	cputime	TIMEOUT	error	60.845315737	61.01181923500553	26.087424	cputime
pthread/fib_unsafe-11.yml	false	TIMEOUT	error	60.997414234	61.01028395201138	26.181632	cputime	TIMEOUT	error	60.986360571	61.01482509000925	26.075136	cputime
goblint-regression/28-race_reach_40-trylock_racing.yml	false	ERROR (unsupported external)	error	1.269018174	1.2905043220089283	26.218496		ERROR (unsupported external)	error	1.259838628	1.2683259680052288	26.230784	
goblint-regression/28-race_reach_51-mutexptr_racefree.yml	true	TIMEOUT	error	61.182837113	61.19290127400018	3990.429696	cputime	TIMEOUT	error	61.142638782	61.16068227100186	3990.609920	cputime
pthread/lazy01.yml	false	false(unreach-call)	correct	0.067646356	0.07769419200485572	26.185728		false(unreach-call)	correct	0.068123964	0.07303275501180906	26.087424	
goblint-regression/28-race_reach_19-callback_racing.yml	false	OUT OF MEMORY	error	59.904902694	59.93033604300581	3999.997952	memory	OUT OF MEMORY	error	59.68961341	59.699997232004534	3999.997952	memory
pthread-ext/04_incdec_cas.yml	true	true	correct	0.068891652	0.07521235699823592	26.091520		true	correct	0.064763621	0.06984394500614144	26.161152	
goblint-regression/28-race_reach_03-munge_racing.yml	false	OUT OF MEMORY	error	10.19004946	10.196789633002481	3999.997952	memory	OUT OF MEMORY	error	10.220930132	10.34272811700066	3999.997952	memory
