tool		GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)
goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	false	false(unreach-call)	0.068800704	0.07411260204389691	26.058752	false(unreach-call)	0.068752595	0.07377926399931312	25.956352	false(unreach-call)	0.059108306	0.06940923602087423	26.083328	false(unreach-call)	0.066889774	0.07719504303531721	25.935872	false(unreach-call)	0.067922591	0.07470693398499861	25.956352
goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	false	false(unreach-call)	0.069752244	0.07447186601348221	25.976832	false(unreach-call)	0.068164456	0.07773256400832906	25.989120	false(unreach-call)	0.061818205	0.0677938750013709	26.025984	false(unreach-call)	0.065639802	0.07272339100018144	25.964544	false(unreach-call)	0.072193431	0.07731778704328462	25.985024
goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	true	0.074807806	0.07741269102552906	25.960448	true	0.072976739	0.0814800129737705	26.013696	true	0.073259713	0.08284736599307507	26.017792	true	0.070754038	0.08068717597052455	25.952256	true	0.073936521	0.0816151819890365	25.927680
goblint-regression/13-privatized_01-priv_nr_true.yml	true	true	0.068016938	0.0700757599552162	26.013696	true	0.058875197	0.06329735502367839	26.009600	true	0.06916135	0.07335887802764773	25.952256	true	0.058747939	0.06517665495630354	26.058752	true	0.054613977	0.06268601195188239	25.952256
goblint-regression/13-privatized_19-publish-precision_true.yml	true	true	0.062867977	0.06729248503688723	25.968640	true	0.056416615	0.06096253095893189	26.066944	true	0.068991476	0.07586792699294165	25.976832	true	0.064337058	0.07087274402147159	26.087424	true	0.074750617	0.07691768201766536	25.956352
goblint-regression/13-privatized_42-traces-ex-mini_true.yml	true	true	0.069378457	0.07752555201295763	26.017792	true	0.066536789	0.06860017502913252	25.919488	true	0.05879483	0.06413680000696331	25.939968	true	0.073844952	0.07963506499072537	26.034176	true	0.057341785	0.06257895700400695	26.079232
goblint-regression/13-privatized_33-traces-v-matters_true.yml	true	true	0.061538602	0.06876036303583533	25.956352	true	0.063427864	0.0668928970117122	25.960448	true	0.068062383	0.07667568000033498	25.956352	true	0.070643903	0.07752025499939919	26.034176	true	0.066504278	0.07499747502151877	26.017792
goblint-regression/13-privatized_25-struct_nr_true.yml	true	true	0.068425817	0.07534792396472767	26.030080	true	0.067286148	0.07474518998060375	25.956352	true	0.05858024	0.06603872799314559	26.091520	true	0.067667847	0.07820998202078044	26.013696	true	0.055821248	0.061641189036890864	25.964544
goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	true	true	0.059920538	0.06459811999229714	26.091520	true	0.061829786	0.0669035209575668	26.087424	true	0.068496461	0.07567831501364708	26.099712	true	0.059268779	0.06888361304299906	26.071040	true	0.059449237	0.06537972699152306	26.120192
goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false	false(unreach-call)	0.065358079	0.06983258097898215	25.956352	false(unreach-call)	0.051997777	0.05878486798610538	25.931776	false(unreach-call)	0.059355912	0.06547994597349316	25.952256	false(unreach-call)	0.067741942	0.07326426403596997	25.997312	false(unreach-call)	0.07125611	0.07421122101368383	25.964544
goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	true	true	0.088604755	0.0901753680082038	25.956352	true	0.071188902	0.07639080699300393	26.058752	true	0.07207369	0.0808251469861716	26.030080	true	0.071025154	0.07796168298227713	26.091520	true	0.087869442	0.09208638401469216	26.087424
goblint-regression/13-privatized_20-publish-regression_true.yml	true	true	0.057232973	0.06259738700464368	25.956352	true	0.055692803	0.06337902200175449	26.083328	true	0.073290293	0.07707563898293301	25.956352	true	0.07055242	0.07576756901107728	26.005504	true	0.060943815	0.06975470500765368	25.952256
goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	true	true	0.061227421	0.06666225899243727	25.952256	true	0.059248214	0.06304646603530273	26.050560	true	0.064799958	0.07668229303089902	25.944064	true	0.060629316	0.06487804104108363	26.095616	true	0.064504836	0.06770753598539159	25.956352
goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	true	0.083565393	0.09318290103692561	25.952256	true	0.086644144	0.08967073599342257	26.030080	true	0.084931411	0.09504792396910489	26.087424	true	0.085963637	0.09311792202061042	26.091520	true	0.077170426	0.08398831298109144	26.091520
goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	true	0.056765322	0.061594275990501046	25.956352	true	0.052548769	0.05918993701925501	25.989120	true	0.061035212	0.07350495300488546	25.960448	true	0.065247138	0.07153981900773942	25.968640	true	0.06306804	0.06876733200624585	26.054656
goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	true	0.069756595	0.07719699799781665	26.046464	true	0.070638939	0.07713522698031738	26.103808	true	0.074174742	0.07885995402466506	25.985024	true	0.060481985	0.06725613301387057	26.087424	true	0.061685485	0.06558845698600635	26.062848
goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	true	true	0.092996673	0.10013788298238069	25.985024	true	0.082705719	0.08535036002285779	26.054656	true	0.096578034	0.10478902497561648	26.030080	true	0.075966745	0.08106006804155186	26.087424	true	0.083868762	0.08611218800069764	26.009600
goblint-regression/13-privatized_24-multiple-protecting_true.yml	true	true	0.249814984	0.25455149298068136	25.964544	true	0.248895656	0.2561477000126615	26.083328	true	0.249518278	0.2559086229884997	26.050560	true	0.274824718	0.2850419810274616	26.075136	true	0.260476127	0.26474629202857614	26.038272
goblint-regression/36-apron_21-traces-cluster-based_true.yml	true	true	0.076900865	0.08409555896651	26.075136	true	0.096000897	0.10242685105185956	26.087424	true	0.076795825	0.08512938499916345	26.120192	true	0.091817739	0.10010254400549456	26.095616	true	0.077928921	0.0827883540187031	26.079232
goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	true	0.056212857	0.06826515594730154	26.079232	true	0.068154647	0.07358793902676553	26.013696	true	0.070246318	0.07558575499569997	25.976832	true	0.058888907	0.06642175000160933	26.083328	true	0.064817701	0.06990862300153822	26.062848
goblint-regression/13-privatized_27-multiple-protecting2_true.yml	true	true	0.755000253	0.7603571819490753	26.132480	true	0.741406951	0.7485784009913914	26.148864	true	0.755894948	0.7667308240197599	26.136576	true	0.745618036	0.7534156739711761	26.083328	true	0.734472065	0.7410251679830253	26.091520
pthread-ext/14_spin2003.yml	true	true	0.067699253	0.07386198599124327	25.997312	true	0.052218383	0.0595411189715378	25.903104	true	0.056340719	0.06169146695174277	25.927680	true	0.053715274	0.0645436029881239	25.960448	true	0.067142219	0.0742943009827286	25.952256
pthread-ext/29_conditionals_vs.yml	true	true	0.066626503	0.07127754000248387	26.005504	true	0.057927136	0.059847626951523125	25.956352	true	0.065699035	0.07172251801239327	25.878528	true	0.069407603	0.07859928300604224	25.939968	true	0.055255018	0.06446322100237012	25.956352
pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	true	true	0.053908641	0.05852963397046551	25.952256	true	0.060754455	0.0679772129515186	25.956352	true	0.06666939	0.07515368901658803	25.989120	true	0.056831413	0.06303732201922685	26.030080	true	0.060034709	0.06666923500597477	25.911296
pthread-ext/46_monabsex2_vs.yml	true	true	0.066760076	0.07352894399082288	25.980928	true	0.055637509	0.0589458110043779	25.956352	true	0.068708855	0.07668843498686329	25.964544	true	0.061671973	0.07124966895207763	25.997312	true	0.057288314	0.060029574029613286	26.013696
pthread-ext/45_monabsex1_vs.yml	true	true	0.06631906	0.07124031195417047	25.952256	true	0.052364722	0.05887972499476746	25.919488	true	0.057747531	0.06312239001272246	25.997312	true	0.067852534	0.07310792396310717	25.931776	true	0.067383534	0.0725350960274227	25.919488
pthread/stateful01-1.yml	false	false(unreach-call)	0.07216161	0.07976538100047037	26.095616	false(unreach-call)	0.062379813	0.06865643599303439	26.107904	false(unreach-call)	0.069462795	0.0744699890492484	26.017792	false(unreach-call)	0.060190587	0.06585634598741308	26.083328	false(unreach-call)	0.057610057	0.06347392202587798	26.046464
pthread/stateful01-2.yml	true	true	0.07022991	0.07576416997471824	26.079232	true	0.077686182	0.08211904700146988	26.017792	true	0.074896444	0.08170867897570133	26.087424	true	0.077577283	0.0886102810036391	26.095616	true	0.071078131	0.07868979102931917	26.087424
pthread-atomic/time_var_mutex.yml	true	true	0.058840692	0.08092704298906028	26.095616	true	0.057655674	0.06206964497687295	26.099712	true	0.059638982	0.06745161302387714	26.107904	true	0.056963304	0.06670009100344032	26.087424	true	0.06154422	0.06780420598806813	26.087424
pthread-ext/01b_inc.yml	true	true	0.060280652	0.06767424498684704	25.931776	true	0.062155312	0.06457371095893905	25.960448	true	0.061211199	0.0677613849984482	25.956352	true	0.051341025	0.06103654898470268	25.939968	true	0.057272932	0.06210864498279989	26.021888
pthread/triangular-1.yml	true	TIMEOUT	61.001615463	61.00670019502286	26.083328	TIMEOUT	61.0030908	61.01179050304927	26.038272	TIMEOUT	61.007023357	61.01376506895758	26.087424	TIMEOUT	61.004616743	61.0127703580074	26.054656	TIMEOUT	61.004938013	61.01157809700817	26.079232
pthread/triangular-2.yml	false	TIMEOUT	61.003898243	61.011485837982036	26.083328	TIMEOUT	61.002836877	61.01140823599417	26.075136	TIMEOUT	61.005115322	61.012341836991254	26.046464	TIMEOUT	61.004822091	61.011370886990335	26.091520	TIMEOUT	60.926019109	61.01575799100101	26.107904
pthread-ext/02_inc_cas.yml	true	true	0.051785696	0.05956147500546649	25.956352	true	0.058333945	0.06311010295758024	25.960448	true	0.067557354	0.073775750992354	25.976832	true	0.057688459	0.06636585999513045	25.911296	true	0.065025766	0.06741836998844519	25.956352
goblint-regression/28-race_reach_21-deref_read_racing.yml	false	false(unreach-call)	3.136287019	3.1470817170338705	57.036800	false(unreach-call)	3.09132601	3.1043025569524616	57.004032	false(unreach-call)	3.131704918	3.13983801699942	58.060800	false(unreach-call)	3.095704258	3.1054074440035038	58.089472	false(unreach-call)	3.105346883	3.1136220520129427	56.799232
pthread-ext/48_ticket_lock_low_contention_vs.yml	true	true	0.059199376	0.06418689602287486	25.956352	true	0.061405914	0.0643840340198949	26.001408	true	0.067163413	0.07316691300366074	26.046464	true	0.058032414	0.06469614402158186	25.956352	true	0.059637554	0.06821835099253803	25.964544
goblint-regression/28-race_reach_37-indirect_racing.yml	false	OUT OF MEMORY	23.263212208	23.266926310956478	3999.997952	OUT OF MEMORY	24.747783512	24.753171987016685	3999.997952	OUT OF MEMORY	24.583585802	24.593680951045826	3999.997952	OUT OF MEMORY	24.285480766	24.29579222504981	3999.997952	OUT OF MEMORY	22.768438337	22.774763815046754	3999.997952
goblint-regression/28-race_reach_45-escape_racing.yml	false	false(unreach-call)	0.065530656	0.07204165600705892	26.087424	false(unreach-call)	0.058454262	0.06129462597891688	25.952256	false(unreach-call)	0.072892329	0.07845360902138054	25.956352	false(unreach-call)	0.057244386	0.06994349102023989	25.964544	false(unreach-call)	0.058835664	0.07089602301130071	26.083328
goblint-regression/28-race_reach_46-escape_racefree.yml	true	true	0.062921965	0.06799808697542176	26.050560	true	0.061447821	0.06677655596286058	26.091520	true	0.071885738	0.07909304299391806	25.964544	true	0.075053766	0.08059662103187293	25.993216	true	0.058398713	0.06494870001915842	25.968640
goblint-regression/28-race_reach_01-simple_racing.yml	false	OUT OF MEMORY	24.038010098	24.04531847900944	3999.997952	OUT OF MEMORY	23.536159918	23.541339902032632	3999.997952	OUT OF MEMORY	24.400374612	24.40617597999517	3999.997952	OUT OF MEMORY	24.518374939	24.530739301990252	3999.997952	OUT OF MEMORY	23.911133403	23.91744622500846	3999.997952
goblint-regression/28-race_reach_11-ptr_racing.yml	false	OUT OF MEMORY	23.375377155	23.38324031198863	3999.997952	OUT OF MEMORY	24.486394775	24.493986043031327	3999.997952	OUT OF MEMORY	23.30154187	23.312388524005655	3999.997952	OUT OF MEMORY	23.192303295	23.19969568302622	3999.997952	OUT OF MEMORY	23.852180124	23.857405970047694	3999.997952
pthread-deagle/circular_buffer_bad.yml	false	false(unreach-call)	0.163568196	0.16845615301281214	26.087424	false(unreach-call)	0.164416456	0.1697461960138753	26.087424	false(unreach-call)	0.167202069	0.17494102800264955	26.116096	false(unreach-call)	0.163185713	0.17239993601106107	26.169344	false(unreach-call)	0.162390934	0.16678474901709706	26.189824
pthread/fib_safe-5.yml	true	TIMEOUT	60.86720238	61.008998106000945	26.095616	TIMEOUT	60.891831922	61.01085127098486	26.083328	TIMEOUT	61.003717723	61.01522218895843	25.989120	TIMEOUT	61.001989035	61.01066206203541	26.001408	TIMEOUT	61.004024234	61.01459736999823	26.095616
pthread/fib_safe-6.yml	true	TIMEOUT	60.92121799	61.01585165300639	26.091520	TIMEOUT	61.000776661	61.01108170096995	26.206208	TIMEOUT	60.877523526	61.01275455299765	26.087424	TIMEOUT	61.001797215	61.00866721995408	26.017792	TIMEOUT	60.875765677	61.011375910951756	26.058752
pthread/fib_unsafe-5.yml	false	TIMEOUT	61.001671004	61.006666575034615	26.107904	TIMEOUT	61.005167794	61.01361652801279	26.062848	TIMEOUT	61.005256661	61.01285107299918	26.083328	TIMEOUT	60.904422732	61.01155969197862	26.001408	TIMEOUT	61.005677411	61.01434467697982	26.013696
pthread/fib_unsafe-6.yml	false	TIMEOUT	61.0016052	61.008455821021926	26.058752	TIMEOUT	61.001780415	61.01214774500113	25.956352	TIMEOUT	61.004278987	61.01393556903349	26.083328	TIMEOUT	61.00275995	61.01315508200787	25.972736	TIMEOUT	61.002676373	61.00719224102795	25.980928
pthread/fib_unsafe-7.yml	false	TIMEOUT	61.00141875	61.01272400299786	26.087424	TIMEOUT	60.999401366	61.006270791986026	26.083328	TIMEOUT	61.004096177	61.01068236702122	26.083328	TIMEOUT	60.872936421	61.01079689397011	26.087424	TIMEOUT	61.00449877	61.00933895999333	26.083328
goblint-regression/28-race_reach_24-sound_lock_racing.yml	false	OUT OF MEMORY	25.356070025	25.36468269501347	3999.997952	OUT OF MEMORY	26.73664626	26.74521582701709	3999.997952	OUT OF MEMORY	24.682031189	24.69146180100506	3999.997952	OUT OF MEMORY	25.651412108	25.6601998200058	3999.997952	OUT OF MEMORY	24.597909715	24.60578780301148	3999.997952
pthread/lazy01.yml	false	false(unreach-call)	0.068633228	0.07099047204246745	26.091520	false(unreach-call)	0.05794929	0.06310867599677294	26.025984	false(unreach-call)	0.068821366	0.0778958520386368	26.087424	false(unreach-call)	0.063324402	0.0702262039994821	26.083328	false(unreach-call)	0.06549557	0.07149935798952356	26.148864
