backend	repetition	task_yaml	property	expected_verdict	status	category	cputime_seconds	walltime_seconds	memory_bytes	returnvalue	exitsignal	starttime	executions	blocked	max_active_events	max_stable_events	max_inactive_events	max_current_base_bytes	max_history_base_bytes	max_base_relation_pairs	max_base_relation_density_ppm	rebuilds	profiled_queries
caat-pso	r01	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	unreach-call	false	false(unreach-call)	correct	0.069531303	0.07544124301057309	25956352	42		2026-07-15T06:05:30.689400+00:00	0										
caat-pso	r02	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	unreach-call	false	false(unreach-call)	correct	0.081125218	0.09369554300792515	26009600	42		2026-07-15T06:06:33.797594+00:00	0										
caat-pso	r03	c/goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	unreach-call	false	false(unreach-call)	correct	0.072957594	0.08314451499609277	25927680	42		2026-07-15T06:07:37.003373+00:00	0										
caat-pso	r01	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	unreach-call	false	false(unreach-call)	correct	0.080749329	0.09007000300334767	25972736	42		2026-07-15T06:05:30.765023+00:00	0										
caat-pso	r02	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	unreach-call	false	false(unreach-call)	correct	0.083013089	0.09040545899188146	25960448	42		2026-07-15T06:06:33.898202+00:00	0										
caat-pso	r03	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	unreach-call	false	false(unreach-call)	correct	0.084266414	0.08913508499972522	26030080	42		2026-07-15T06:07:37.068168+00:00	0										
caat-pso	r01	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	unreach-call	false	false(unreach-call)	correct	0.081180363	0.08851755800424144	26017792	42		2026-07-15T06:05:30.735170+00:00	0										
caat-pso	r02	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	unreach-call	false	false(unreach-call)	correct	0.070659375	0.08208759303670377	25956352	42		2026-07-15T06:06:33.821763+00:00	0										
caat-pso	r03	c/goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	unreach-call	false	false(unreach-call)	correct	0.082096127	0.09761078399606049	25952256	42		2026-07-15T06:07:37.020585+00:00	0										
caat-pso	r01	c/goblint-regression/13-privatized_20-publish-regression_true.yml	unreach-call	true	true	correct	0.080490616	0.08637845900375396	25952256	0		2026-07-15T06:05:30.960110+00:00	2										
caat-pso	r02	c/goblint-regression/13-privatized_20-publish-regression_true.yml	unreach-call	true	true	correct	0.069953037	0.07811568601755425	25956352	0		2026-07-15T06:06:34.100864+00:00	2										
caat-pso	r03	c/goblint-regression/13-privatized_20-publish-regression_true.yml	unreach-call	true	true	correct	0.07463212	0.08598794101271778	26034176	0		2026-07-15T06:07:37.296450+00:00	2										
caat-pso	r01	c/goblint-regression/13-privatized_24-multiple-protecting_true.yml	unreach-call	true	true	correct	0.190719926	0.20117818901780993	26034176	0		2026-07-15T06:05:31.195429+00:00	7										
caat-pso	r02	c/goblint-regression/13-privatized_24-multiple-protecting_true.yml	unreach-call	true	true	correct	0.147941223	0.17563318798784167	26046464	0		2026-07-15T06:06:34.225277+00:00	7										
caat-pso	r03	c/goblint-regression/13-privatized_24-multiple-protecting_true.yml	unreach-call	true	true	correct	0.145321892	0.1553585910005495	26083328	0		2026-07-15T06:07:37.423395+00:00	7										
caat-pso	r01	c/goblint-regression/13-privatized_25-struct_nr_true.yml	unreach-call	true	true	correct	0.084486366	0.08797285094624385	26054656	0		2026-07-15T06:05:30.906809+00:00	2										
caat-pso	r02	c/goblint-regression/13-privatized_25-struct_nr_true.yml	unreach-call	true	true	correct	0.069746792	0.08121488295728341	26025984	0		2026-07-15T06:06:34.017558+00:00	2										
caat-pso	r03	c/goblint-regression/13-privatized_25-struct_nr_true.yml	unreach-call	true	true	correct	0.082457721	0.09332110197283328	25952256	0		2026-07-15T06:07:37.179900+00:00	2										
caat-pso	r01	c/goblint-regression/13-privatized_27-multiple-protecting2_true.yml	unreach-call	true	true	correct	0.37473124	0.3830438139848411	26136576	0		2026-07-15T06:05:31.172067+00:00	26										
caat-pso	r02	c/goblint-regression/13-privatized_27-multiple-protecting2_true.yml	unreach-call	true	true	correct	0.415708544	0.4208755050203763	26030080	0		2026-07-15T06:06:34.341064+00:00	26										
caat-pso	r03	c/goblint-regression/13-privatized_27-multiple-protecting2_true.yml	unreach-call	true	true	correct	0.356923819	0.37191285099834204	26099712	0		2026-07-15T06:07:37.520518+00:00	26										
caat-pso	r01	c/goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	unreach-call	true	true	correct	0.094825702	0.10069637501146644	26083328	0		2026-07-15T06:05:31.132179+00:00	4										
caat-pso	r02	c/goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	unreach-call	true	true	correct	0.080256693	0.09155204996932298	26013696	0		2026-07-15T06:06:34.231399+00:00	4										
caat-pso	r03	c/goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	unreach-call	true	true	correct	0.099596897	0.107336106011644	26087424	0		2026-07-15T06:07:37.361565+00:00	4										
caat-pso	r01	c/goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	unreach-call	true	true	correct	0.068886662	0.07853230502223596	25964544	0		2026-07-15T06:05:31.023633+00:00	2	2									
caat-pso	r02	c/goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	unreach-call	true	true	correct	0.080801506	0.08959581499220803	26005504	0		2026-07-15T06:06:34.132725+00:00	2	2									
caat-pso	r03	c/goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	unreach-call	true	true	correct	0.08366631	0.0934493169770576	26062848	0		2026-07-15T06:07:37.288091+00:00	2	2									
caat-pso	r01	c/goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	unreach-call	true	true	correct	0.095627288	0.10371714999200776	25993216	0		2026-07-15T06:05:31.016636+00:00	4										
caat-pso	r02	c/goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	unreach-call	true	true	correct	0.085395922	0.09653447300661355	26050560	0		2026-07-15T06:06:34.060632+00:00	4										
caat-pso	r03	c/goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	unreach-call	true	true	correct	0.078906816	0.09531107498332858	25972736	0		2026-07-15T06:07:37.278381+00:00	4										
caat-pso	r01	c/goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	unreach-call	true	true	correct	0.10186803	0.11054767400491983	26091520	0		2026-07-15T06:05:31.034179+00:00	3	2									
caat-pso	r02	c/goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	unreach-call	true	true	correct	0.090532001	0.10031072498532012	26005504	0		2026-07-15T06:06:34.145022+00:00	3	2									
caat-pso	r03	c/goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	unreach-call	true	true	correct	0.088416521	0.10828974301693961	26071040	0		2026-07-15T06:07:37.340899+00:00	3	2									
caat-pso	r01	c/goblint-regression/13-privatized_33-traces-v-matters_true.yml	unreach-call	true	true	correct	0.08816864	0.09642804099712521	25927680	0		2026-07-15T06:05:30.883794+00:00	1	2									
caat-pso	r02	c/goblint-regression/13-privatized_33-traces-v-matters_true.yml	unreach-call	true	true	correct	0.079741944	0.08938284701434895	25964544	0		2026-07-15T06:06:33.976450+00:00	1	2									
caat-pso	r03	c/goblint-regression/13-privatized_33-traces-v-matters_true.yml	unreach-call	true	true	correct	0.08008802	0.09103137202328071	25960448	0		2026-07-15T06:07:37.171682+00:00	1	2									
caat-pso	r01	c/goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	unreach-call	true	true	correct	0.072258009	0.0794644090346992	26017792	0		2026-07-15T06:05:31.089858+00:00	1	1									
caat-pso	r02	c/goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	unreach-call	true	true	correct	0.082959529	0.0897022959543392	25964544	0		2026-07-15T06:06:34.206475+00:00	1	1									
caat-pso	r03	c/goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	unreach-call	true	true	correct	0.093394275	0.10565802705241367	25944064	0		2026-07-15T06:07:37.332614+00:00	1	1									
caat-pso	r01	c/goblint-regression/13-privatized_35-traces-ex-2_true.yml	unreach-call	true	true	correct	0.082812025	0.0853289789520204	25952256	0		2026-07-15T06:05:30.631356+00:00	2	2									
caat-pso	r02	c/goblint-regression/13-privatized_35-traces-ex-2_true.yml	unreach-call	true	true	correct	0.073138173	0.07697417598683387	25956352	0		2026-07-15T06:06:33.733279+00:00	2	2									
caat-pso	r03	c/goblint-regression/13-privatized_35-traces-ex-2_true.yml	unreach-call	true	true	correct	0.093596928	0.10202160099288449	25972736	0		2026-07-15T06:07:36.944027+00:00	2	2									
caat-pso	r01	c/goblint-regression/13-privatized_36-traces-ex-3_true.yml	unreach-call	true	true	correct	0.083443136	0.09016940300352871	25923584	0		2026-07-15T06:05:30.583807+00:00	3										
caat-pso	r02	c/goblint-regression/13-privatized_36-traces-ex-3_true.yml	unreach-call	true	true	correct	0.069454569	0.07623178698122501	25939968	0		2026-07-15T06:06:33.701123+00:00	3										
caat-pso	r03	c/goblint-regression/13-privatized_36-traces-ex-3_true.yml	unreach-call	true	true	correct	0.084734134	0.09117604396305978	25993216	0		2026-07-15T06:07:36.898485+00:00	3										
caat-pso	r01	c/goblint-regression/13-privatized_37-traces-ex-4_true.yml	unreach-call	true	true	correct	0.079561372	0.08662217605160549	25956352	0		2026-07-15T06:05:30.645151+00:00	2										
caat-pso	r02	c/goblint-regression/13-privatized_37-traces-ex-4_true.yml	unreach-call	true	true	correct	0.069515711	0.07757566001964733	25903104	0		2026-07-15T06:06:33.754260+00:00	2										
caat-pso	r03	c/goblint-regression/13-privatized_37-traces-ex-4_true.yml	unreach-call	true	true	correct	0.082435073	0.09176618995843455	25997312	0		2026-07-15T06:07:36.962815+00:00	2										
caat-pso	r01	c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	unreach-call	true	true	correct	0.083531769	0.08782691898522899	25993216	0		2026-07-15T06:05:30.676919+00:00	2	2									
caat-pso	r02	c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	unreach-call	true	true	correct	0.083971601	0.09184878901578486	25903104	0		2026-07-15T06:06:33.798157+00:00	2	2									
caat-pso	r03	c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	unreach-call	true	true	correct	0.084614295	0.09476773301139474	26042368	0		2026-07-15T06:07:36.981121+00:00	2	2									
caat-pso	r01	c/goblint-regression/13-privatized_40-traces-ex-6_true.yml	unreach-call	true	true	correct	0.095903526	0.09761367604369298	25919488	0		2026-07-15T06:05:30.495225+00:00	1	1									
caat-pso	r02	c/goblint-regression/13-privatized_40-traces-ex-6_true.yml	unreach-call	true	true	correct	0.081776767	0.08873645303538069	25952256	0		2026-07-15T06:06:33.599148+00:00	1	1									
caat-pso	r03	c/goblint-regression/13-privatized_40-traces-ex-6_true.yml	unreach-call	true	true	correct	0.081943187	0.10660899395588785	25972736	0		2026-07-15T06:07:36.759762+00:00	1	1									
caat-pso	r01	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	unreach-call	false	false(unreach-call)	correct	0.081006443	0.0858929610112682	25944064	42		2026-07-15T06:05:30.478647+00:00	0										
caat-pso	r02	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	unreach-call	false	false(unreach-call)	correct	0.067468013	0.07855992903932929	25935872	42		2026-07-15T06:06:33.588316+00:00	0										
caat-pso	r03	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	unreach-call	false	false(unreach-call)	correct	0.078987326	0.11504635197343305	25911296	42		2026-07-15T06:07:36.749802+00:00	0										
caat-pso	r01	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	unreach-call	false	false(unreach-call)	correct	0.092563973	0.09809225698700175	25952256	42		2026-07-15T06:05:30.469791+00:00	0										
caat-pso	r02	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	unreach-call	false	false(unreach-call)	correct	0.080770083	0.08638155704829842	25948160	42		2026-07-15T06:06:33.571242+00:00	0										
caat-pso	r03	c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	unreach-call	false	false(unreach-call)	correct	0.081004232	0.09348745603347197	25952256	42		2026-07-15T06:07:36.731558+00:00	0										
caat-pso	r01	c/goblint-regression/13-privatized_42-traces-ex-mini_true.yml	unreach-call	true	true	correct	0.080396418	0.09537954698316753	26025984	0		2026-07-15T06:05:30.856087+00:00	2										
caat-pso	r02	c/goblint-regression/13-privatized_42-traces-ex-mini_true.yml	unreach-call	true	true	correct	0.070957383	0.08628061896888539	25931776	0		2026-07-15T06:06:33.950817+00:00	2										
caat-pso	r03	c/goblint-regression/13-privatized_42-traces-ex-mini_true.yml	unreach-call	true	true	correct	0.069432221	0.08049347100313753	25952256	0		2026-07-15T06:07:37.137299+00:00	2										
caat-pso	r01	c/goblint-regression/13-privatized_44-traces-mine2_true.yml	unreach-call	true	true	correct	0.090066726	0.0947652219911106	25927680	0		2026-07-15T06:05:30.517720+00:00	1	1									
caat-pso	r02	c/goblint-regression/13-privatized_44-traces-mine2_true.yml	unreach-call	true	true	correct	0.08382089	0.08720556495245546	26034176	0		2026-07-15T06:06:33.645640+00:00	1	1									
caat-pso	r03	c/goblint-regression/13-privatized_44-traces-mine2_true.yml	unreach-call	true	true	correct	0.080362002	0.09036272903904319	25956352	0		2026-07-15T06:07:36.845530+00:00	1	1									
caat-pso	r01	c/goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	unreach-call	true	true	correct	0.082182841	0.0901556130265817	26005504	0		2026-07-15T06:05:30.751833+00:00	2	2									
caat-pso	r02	c/goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	unreach-call	true	true	correct	0.0808057	0.08905862603569403	26034176	0		2026-07-15T06:06:33.914469+00:00	2	2									
caat-pso	r03	c/goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	unreach-call	true	true	correct	0.085811333	0.09608097496675327	25964544	0		2026-07-15T06:07:37.081379+00:00	2	2									
caat-pso	r01	c/goblint-regression/13-privatized_46-refine-protected1_true.yml	unreach-call	true	true	correct	0.091798266	0.09759863599902019	25894912	0		2026-07-15T06:05:30.447740+00:00	1										
caat-pso	r02	c/goblint-regression/13-privatized_46-refine-protected1_true.yml	unreach-call	true	true	correct	0.080877781	0.08886975102359429	25956352	0		2026-07-15T06:06:33.541705+00:00	1										
caat-pso	r03	c/goblint-regression/13-privatized_46-refine-protected1_true.yml	unreach-call	true	true	correct	0.091209179	0.1053684179787524	25952256	0		2026-07-15T06:07:36.695548+00:00	1										
caat-pso	r01	c/goblint-regression/13-privatized_47-refine-protected2_true.yml	unreach-call	true	true	correct	0.079871501	0.08352114795707166	25956352	0		2026-07-15T06:05:30.437421+00:00	2										
caat-pso	r02	c/goblint-regression/13-privatized_47-refine-protected2_true.yml	unreach-call	true	true	correct	0.080782945	0.08437970897648484	25972736	0		2026-07-15T06:06:33.529554+00:00	2										
caat-pso	r03	c/goblint-regression/13-privatized_47-refine-protected2_true.yml	unreach-call	true	true	correct	0.081611793	0.08961563400225714	26005504	0		2026-07-15T06:07:36.677432+00:00	2										
caat-pso	r01	c/goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	unreach-call	true	true	correct	0.090437562	0.09316305100219324	25886720	0		2026-07-15T06:05:30.427379+00:00	1										
caat-pso	r02	c/goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	unreach-call	true	true	correct	0.084771841	0.09201247501187027	25952256	0		2026-07-15T06:06:33.515527+00:00	1										
caat-pso	r03	c/goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	unreach-call	true	true	correct	0.094342398	0.10331157600739971	25956352	0		2026-07-15T06:07:36.662184+00:00	1										
caat-pso	r01	c/goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	unreach-call	true	true	correct	0.075893475	0.08165417599957436	25960448	0		2026-07-15T06:05:30.507709+00:00	1										
caat-pso	r02	c/goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	unreach-call	true	true	correct	0.067345927	0.0757098930189386	25956352	0		2026-07-15T06:06:33.621289+00:00	1										
caat-pso	r03	c/goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	unreach-call	true	true	correct	0.069863541	0.09861986304167658	26009600	0		2026-07-15T06:07:36.820607+00:00	1										
caat-pso	r01	c/goblint-regression/13-privatized_66-mine-W-init_true.yml	unreach-call	true	true	correct	0.078821148	0.08265401201788336	25956352	0		2026-07-15T06:05:30.398628+00:00	1										
caat-pso	r02	c/goblint-regression/13-privatized_66-mine-W-init_true.yml	unreach-call	true	true	correct	0.075332545	0.08494399097980931	25829376	0		2026-07-15T06:06:33.475004+00:00	1										
caat-pso	r03	c/goblint-regression/13-privatized_66-mine-W-init_true.yml	unreach-call	true	true	correct	0.079115574	0.09090980602195486	25952256	0		2026-07-15T06:07:36.590769+00:00	1										
caat-pso	r01	c/goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	unreach-call	true	true	correct	0.084327262	0.09075300296535715	26132480	0		2026-07-15T06:05:31.126892+00:00	0	1									
caat-pso	r02	c/goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	unreach-call	true	true	correct	0.072446815	0.08184187597362325	26112000	0		2026-07-15T06:06:34.252320+00:00	0	1									
caat-pso	r03	c/goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	unreach-call	true	true	correct	0.078606576	0.09902102197520435	26021888	0		2026-07-15T06:07:37.333648+00:00	0	1									
caat-pso	r01	c/goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	unreach-call	true	true	correct	0.073867674	0.08082588599063456	26071040	0		2026-07-15T06:05:30.926296+00:00	0	1									
caat-pso	r02	c/goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	unreach-call	true	true	correct	0.070528085	0.07980164099717513	26087424	0		2026-07-15T06:06:34.029338+00:00	0	1									
caat-pso	r03	c/goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	unreach-call	true	true	correct	0.084618521	0.09297682798933238	26009600	0		2026-07-15T06:07:37.206198+00:00	0	1									
caat-pso	r01	c/goblint-regression/28-race_reach_01-simple_racing.yml	unreach-call	false	TIMEOUT	error	60.9685882	61.1357685260009	1657020416		9	2026-07-15T06:05:31.681361+00:00											
caat-pso	r02	c/goblint-regression/28-race_reach_01-simple_racing.yml	unreach-call	false	TIMEOUT	error	61.073889064	61.14663042098982	1657098240		9	2026-07-15T06:06:34.763391+00:00											
caat-pso	r03	c/goblint-regression/28-race_reach_01-simple_racing.yml	unreach-call	false	TIMEOUT	error	61.198135285	61.212779477005824	1656991744		9	2026-07-15T06:07:37.895521+00:00											
caat-pso	r01	c/goblint-regression/28-race_reach_06-cond_racing1.yml	unreach-call	false	TIMEOUT	error	61.138629512	61.16706096701091	1657028608		9	2026-07-15T06:05:32.043027+00:00											
caat-pso	r02	c/goblint-regression/28-race_reach_06-cond_racing1.yml	unreach-call	false	TIMEOUT	error	60.888250819	61.113096614019014	1657016320		9	2026-07-15T06:06:35.158526+00:00											
caat-pso	r03	c/goblint-regression/28-race_reach_06-cond_racing1.yml	unreach-call	false	TIMEOUT	error	60.829835266	61.12179038999602	1657114624		9	2026-07-15T06:07:38.259815+00:00											
caat-pso	r01	c/goblint-regression/28-race_reach_11-ptr_racing.yml	unreach-call	false	TIMEOUT	error	60.9497564	61.13810902700061	1657085952		9	2026-07-15T06:05:31.690299+00:00											
caat-pso	r02	c/goblint-regression/28-race_reach_11-ptr_racing.yml	unreach-call	false	TIMEOUT	error	60.984329385	61.20426213002065	1657106432		9	2026-07-15T06:06:34.740477+00:00											
caat-pso	r03	c/goblint-regression/28-race_reach_11-ptr_racing.yml	unreach-call	false	TIMEOUT	error	60.888971393	61.181276440038346	2460196864		9	2026-07-15T06:07:37.906695+00:00											
caat-pso	r01	c/goblint-regression/28-race_reach_21-deref_read_racing.yml	unreach-call	false	false(unreach-call)	correct	5.393361989	5.4937157580279745	57249792	42		2026-07-15T06:05:31.563525+00:00	0										
caat-pso	r02	c/goblint-regression/28-race_reach_21-deref_read_racing.yml	unreach-call	false	false(unreach-call)	correct	4.398723364	4.4654202370438725	56864768	42		2026-07-15T06:06:34.667943+00:00	0										
caat-pso	r03	c/goblint-regression/28-race_reach_21-deref_read_racing.yml	unreach-call	false	false(unreach-call)	correct	5.813503306	5.831182920956053	57020416	42		2026-07-15T06:07:37.772501+00:00	0										
caat-pso	r01	c/goblint-regression/28-race_reach_24-sound_lock_racing.yml	unreach-call	false	TIMEOUT	error	61.04056058	61.13143955200212	1657012224		9	2026-07-15T06:05:31.816846+00:00											
caat-pso	r02	c/goblint-regression/28-race_reach_24-sound_lock_racing.yml	unreach-call	false	TIMEOUT	error	60.975188732	61.12618232698878	1657044992		9	2026-07-15T06:06:34.915838+00:00											
caat-pso	r03	c/goblint-regression/28-race_reach_24-sound_lock_racing.yml	unreach-call	false	TIMEOUT	error	60.959248443	61.13109291798901	1657036800		9	2026-07-15T06:07:38.040050+00:00											
caat-pso	r01	c/goblint-regression/28-race_reach_37-indirect_racing.yml	unreach-call	false	TIMEOUT	error	61.173504162	61.20326819800539	1657008128		9	2026-07-15T06:05:31.611829+00:00											
caat-pso	r02	c/goblint-regression/28-race_reach_37-indirect_racing.yml	unreach-call	false	TIMEOUT	error	60.898290877	61.198334874992725	2460352512		9	2026-07-15T06:06:34.700981+00:00											
caat-pso	r03	c/goblint-regression/28-race_reach_37-indirect_racing.yml	unreach-call	false	TIMEOUT	error	60.709986242	61.1763544830028	2259554304		9	2026-07-15T06:07:37.819335+00:00											
caat-pso	r01	c/goblint-regression/28-race_reach_45-escape_racing.yml	unreach-call	false	false(unreach-call)	correct	0.070056808	0.0772478049620986	26021888	42		2026-07-15T06:05:31.655041+00:00	0										
caat-pso	r02	c/goblint-regression/28-race_reach_45-escape_racing.yml	unreach-call	false	false(unreach-call)	correct	0.076503501	0.08475883700884879	26091520	42		2026-07-15T06:06:34.701517+00:00	0										
caat-pso	r03	c/goblint-regression/28-race_reach_45-escape_racing.yml	unreach-call	false	false(unreach-call)	correct	0.075037925	0.08942093298537657	25968640	42		2026-07-15T06:07:37.847816+00:00	0										
caat-pso	r01	c/goblint-regression/28-race_reach_46-escape_racefree.yml	unreach-call	true	true	correct	0.072928762	0.08347906300332397	25964544	0		2026-07-15T06:05:31.633164+00:00	2										
caat-pso	r02	c/goblint-regression/28-race_reach_46-escape_racefree.yml	unreach-call	true	true	correct	0.074573652	0.08474304794799536	26054656	0		2026-07-15T06:06:34.752545+00:00	2										
caat-pso	r03	c/goblint-regression/28-race_reach_46-escape_racefree.yml	unreach-call	true	true	correct	0.082189954	0.09603044495452195	26009600	0		2026-07-15T06:07:37.875677+00:00	2										
caat-pso	r01	c/goblint-regression/36-apron_11-traces-max-simple_true.yml	unreach-call	true	true	correct	0.067162128	0.07232903799740598	25956352	0		2026-07-15T06:05:30.456067+00:00	2										
caat-pso	r02	c/goblint-regression/36-apron_11-traces-max-simple_true.yml	unreach-call	true	true	correct	0.068640336	0.07461524300742894	25952256	0		2026-07-15T06:06:33.556423+00:00	2										
caat-pso	r03	c/goblint-regression/36-apron_11-traces-max-simple_true.yml	unreach-call	true	true	correct	0.071045233	0.09106940001947805	25964544	0		2026-07-15T06:07:36.710408+00:00	2										
caat-pso	r01	c/goblint-regression/36-apron_16-traces-unprot2_true.yml	unreach-call	true	true	correct	0.079014965	0.0824560999753885	25956352	0		2026-07-15T06:05:30.417571+00:00	1										
