tool		GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)
goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	false	false(unreach-call)	0.058768491	0.06861650996142998	25.956352	false(unreach-call)	0.05616807	0.06156023603398353	26.009600	false(unreach-call)	0.068059023	0.07337825698778033	26.050560	false(unreach-call)	0.070378325	0.08087174297543243	25.952256	false(unreach-call)	0.067071509	0.07397860899800435	25.989120
goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	false	false(unreach-call)	0.065319583	0.07061834703199565	25.997312	false(unreach-call)	0.056814327	0.06548034696606919	25.956352	false(unreach-call)	0.064675447	0.0711062480113469	26.050560	false(unreach-call)	0.059261278	0.06347599800210446	25.952256	false(unreach-call)	0.057866308	0.06167500198353082	26.083328
goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	true	0.067226492	0.07421813404653221	25.956352	true	0.069287416	0.07790686003863811	26.001408	true	0.058168847	0.07536213897401467	25.956352	true	0.068103371	0.07211529300548136	25.956352	true	0.061936111	0.07016741798724979	25.952256
goblint-regression/13-privatized_01-priv_nr_true.yml	true	true	0.05764397	0.06237131095258519	25.952256	true	0.054291657	0.06253024702891707	26.062848	true	0.056984668	0.06279317097505555	25.964544	true	0.06822038	0.07369274395750836	25.960448	true	0.067999109	0.07530477200634778	25.956352
goblint-regression/13-privatized_19-publish-precision_true.yml	true	true	0.067515381	0.074277792009525	25.964544	true	0.069361247	0.07333370996639132	26.066944	true	0.069160114	0.07701716001611203	25.952256	true	0.0678222	0.07689292798750103	25.956352	true	0.063737782	0.07187613297719508	25.956352
goblint-regression/13-privatized_42-traces-ex-mini_true.yml	true	true	0.056638859	0.06096701498609036	25.956352	true	0.069134811	0.07528227299917489	26.034176	true	0.054097348	0.06499503104714677	25.956352	true	0.069363563	0.07342344499193132	25.964544	true	0.068017448	0.07772466400638223	25.960448
goblint-regression/13-privatized_33-traces-v-matters_true.yml	true	true	0.069877659	0.0745256399968639	25.972736	true	0.071386931	0.07576567598152906	26.025984	true	0.057867443	0.06439500203123316	25.915392	true	0.057710615	0.06239175098016858	25.956352	true	0.06642301	0.07371832901844755	25.968640
goblint-regression/13-privatized_25-struct_nr_true.yml	true	true	0.055877051	0.060497847967781126	25.968640	true	0.068259472	0.07321606401819736	25.960448	true	0.069868042	0.07856472698040307	26.034176	true	0.070921824	0.07803613203577697	26.091520	true	0.071527574	0.0760732899652794	26.046464
goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	true	true	0.070262778	0.0728207640349865	26.075136	true	0.069769698	0.07548538799164817	26.124288	true	0.069481219	0.07456006901338696	25.972736	true	0.069304952	0.07282195199513808	26.083328	true	0.058045468	0.06640827801311389	26.030080
goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false	false(unreach-call)	0.054551378	0.06213566299993545	25.956352	false(unreach-call)	0.065354102	0.07553403696510941	25.952256	false(unreach-call)	0.059327585	0.06338749802671373	25.960448	false(unreach-call)	0.071471319	0.07824584998888895	25.956352	false(unreach-call)	0.068575047	0.07691020204219967	25.960448
goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	true	true	0.059786293	0.06351908197393641	25.964544	true	0.075219672	0.08049403497716412	26.087424	true	0.076794301	0.08611487597227097	26.083328	true	0.065257477	0.07352436997462064	26.075136	true	0.061128772	0.06633462000172585	26.066944
goblint-regression/13-privatized_20-publish-regression_true.yml	true	true	0.055513038	0.06347325502429157	25.964544	true	0.058465147	0.06197853898629546	26.054656	true	0.059662853	0.06643689196789637	26.034176	true	0.061878725	0.06586436595534906	26.066944	true	0.07603326	0.08334006799850613	25.952256
goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	true	true	0.057293278	0.06487015704624355	26.075136	true	0.069091525	0.0777087360038422	26.005504	true	0.058402791	0.06544904998736456	26.013696	true	0.058855686	0.06255734997102991	25.948160	true	0.058276856	0.06416597100906074	26.058752
goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	true	0.070039195	0.07229458796791732	26.038272	true	0.063214878	0.07045160001143813	26.046464	true	0.066979425	0.07313994102878496	26.017792	true	0.063343196	0.07045911200111732	25.948160	true	0.078604622	0.08501302800141275	26.095616
goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	true	0.064628269	0.06710360298166052	26.038272	true	0.058495708	0.06630520295584574	26.042368	true	0.057461736	0.06808614201145247	25.964544	true	0.061358568	0.06581370899220929	25.976832	true	0.063363409	0.06906614499166608	25.952256
goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	true	0.061211489	0.06788775499444455	26.062848	true	0.069316845	0.07615368900587782	26.038272	true	0.072217946	0.07715816795825958	26.054656	true	0.058096057	0.0672400839976035	26.132480	true	0.068936605	0.08067086403025314	26.079232
goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	true	true	0.06221898	0.0677714699995704	25.972736	true	0.067457569	0.0729280820232816	26.066944	true	0.059090094	0.06396424100967124	26.005504	true	0.084126466	0.09101053001359105	26.083328	true	0.06884784	0.0717982780188322	25.985024
goblint-regression/13-privatized_24-multiple-protecting_true.yml	true	true	0.113533512	0.1223265000153333	26.099712	true	0.118229883	0.12614149000728503	26.087424	true	0.139915042	0.14184854499762878	26.087424	true	0.124200534	0.12900134996743873	26.099712	true	0.114730562	0.12268824898637831	26.087424
goblint-regression/36-apron_21-traces-cluster-based_true.yml	true	true	0.078253251	0.08622237294912338	26.054656	true	0.082814967	0.08567855699220672	26.091520	true	0.068142113	0.07525299297412857	26.087424	true	0.066557883	0.0722290439880453	26.087424	true	0.064587874	0.07155757897999138	26.136576
goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	true	0.058153432	0.06200158497085795	26.062848	true	0.056251157	0.06553749495651573	26.001408	true	0.065558513	0.06830895895836875	26.087424	true	0.070038207	0.07600195001577958	26.116096	true	0.066047785	0.06891409901436418	26.071040
goblint-regression/13-privatized_27-multiple-protecting2_true.yml	true	true	0.307907322	0.3149002679856494	26.165248	true	0.329221415	0.3331819429877214	26.087424	true	0.301745901	0.3073235799674876	26.083328	true	0.301789584	0.30688503599958494	26.120192	true	0.30780098	0.3154206780018285	26.091520
pthread-ext/14_spin2003.yml	true	true	0.070537354	0.07489761605393142	25.956352	true	0.067465521	0.07202661194605753	25.952256	true	0.055023388	0.059345287969335914	25.948160	true	0.070082664	0.07178722997196019	26.013696	true	0.069605885	0.0741649930132553	25.964544
pthread-ext/29_conditionals_vs.yml	true	true	0.064802802	0.07090061699273065	25.886720	true	0.070735539	0.07358018000377342	25.960448	true	0.067976126	0.0738073829561472	25.956352	true	0.065294752	0.0716818289947696	25.874432	true	0.065987039	0.07167694001691416	25.956352
pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	true	true	0.060566196	0.06555070402100682	25.956352	true	0.069227883	0.07315439404919744	25.985024	true	0.066245234	0.0749404410016723	26.001408	true	0.064889573	0.07130821299506351	26.034176	true	0.057353898	0.06661310599884018	25.964544
pthread-ext/46_monabsex2_vs.yml	true	true	0.053128734	0.05752783501520753	25.919488	true	0.068215466	0.07266543398145586	25.952256	true	0.061575251	0.07297029602341354	26.021888	true	0.064614157	0.07010562700452283	25.956352	true	0.053952063	0.0600562269682996	26.009600
pthread-ext/45_monabsex1_vs.yml	true	true	0.063983747	0.07012728200061247	25.931776	true	0.061554018	0.06653461197856814	25.956352	true	0.053244689	0.06106509198434651	25.952256	true	0.064174996	0.06986620504176244	25.952256	true	0.076359071	0.08040754299145192	25.960448
pthread/stateful01-1.yml	false	false(unreach-call)	0.053824808	0.059851672034710646	26.083328	false(unreach-call)	0.057528094	0.06203710398403928	26.136576	false(unreach-call)	0.069757156	0.07856821600580588	26.087424	false(unreach-call)	0.059944261	0.06547641399083659	26.091520	false(unreach-call)	0.068718723	0.0747512030065991	26.038272
pthread/stateful01-2.yml	true	true	0.067509689	0.07231579296058044	26.107904	true	0.080910213	0.08437544299522415	25.989120	true	0.067594131	0.07509026600746438	26.025984	true	0.065971932	0.0707014260115102	26.038272	true	0.065255712	0.07137297996087	26.083328
pthread-atomic/time_var_mutex.yml	true	true	0.060118272	0.06842374603729695	26.083328	true	0.060479306	0.06821372598642483	26.095616	true	0.063110878	0.0700940850074403	26.095616	true	0.056506383	0.06319827702827752	26.099712	true	0.055238212	0.0631771869957447	26.083328
pthread-ext/01b_inc.yml	true	true	0.05712379	0.0594983629998751	25.956352	true	0.063833593	0.0658881040289998	25.993216	true	0.054317748	0.06399114901432768	25.956352	true	0.057231516	0.06583066296298057	25.960448	true	0.062860422	0.06778177199885249	25.956352
pthread/triangular-1.yml	true	TIMEOUT	61.005209756	61.00954152602935	26.091520	TIMEOUT	60.929990066	61.007820350991096	26.075136	TIMEOUT	61.00487148	61.00842109700898	26.091520	TIMEOUT	61.005337153	61.00945699302247	26.124288	TIMEOUT	61.004007138	61.008170735964086	26.083328
pthread/triangular-2.yml	false	false(unreach-call)	56.618731735	56.62987142900238	26.025984	false(unreach-call)	56.715770877	56.721716799016576	26.034176	false(unreach-call)	56.660984961	56.668081240030006	26.046464	false(unreach-call)	56.811879614	56.88366876804503	26.042368	false(unreach-call)	56.917422438	56.9245882339892	26.087424
pthread-ext/02_inc_cas.yml	true	true	0.058184927	0.06620421999832615	25.976832	true	0.052937465	0.058886694023385644	26.046464	true	0.06615933	0.0748823459725827	26.034176	true	0.056312021	0.06361281301360577	25.960448	true	0.057430453	0.06398015405284241	25.968640
goblint-regression/28-race_reach_21-deref_read_racing.yml	false	false(unreach-call)	3.11388034	3.1237951580551453	58.085376	false(unreach-call)	3.142455017	3.1480512890266255	57.409536	false(unreach-call)	3.201736373	3.2119484589784406	57.208832	false(unreach-call)	3.214944321	3.2230304590193555	57.884672	false(unreach-call)	3.14456182	3.1530796450097114	57.131008
pthread-ext/48_ticket_lock_low_contention_vs.yml	true	true	0.05277272	0.062107185018248856	26.075136	true	0.059032583	0.0675584880518727	26.046464	true	0.060890162	0.06728241202654317	26.017792	true	0.061028752	0.06721225200453773	26.009600	true	0.055897803	0.061369663977529854	26.042368
goblint-regression/28-race_reach_37-indirect_racing.yml	false	OUT OF MEMORY	22.21901231	22.229535532009322	3999.997952	OUT OF MEMORY	22.450734713	22.458275216980837	3999.997952	OUT OF MEMORY	23.824609583	23.836143453023396	3999.997952	OUT OF MEMORY	22.416065906	22.424593033036217	3999.997952	OUT OF MEMORY	22.185284137	22.189253249031026	3999.997952
goblint-regression/28-race_reach_45-escape_racing.yml	false	false(unreach-call)	0.060209548	0.06542465096572414	26.099712	false(unreach-call)	0.067517285	0.07590841798810288	26.005504	false(unreach-call)	0.058331445	0.06087466300232336	26.079232	false(unreach-call)	0.071317359	0.07696725201094523	26.087424	false(unreach-call)	0.06029396	0.06570821796776727	26.091520
goblint-regression/28-race_reach_46-escape_racefree.yml	true	true	0.069053605	0.07526020403020084	26.087424	true	0.071375075	0.07383600500179455	26.095616	true	0.060146321	0.06875952903646976	26.013696	true	0.071407488	0.07691812695702538	26.083328	true	0.074814439	0.07770568295381963	26.087424
goblint-regression/28-race_reach_01-simple_racing.yml	false	OUT OF MEMORY	24.122061645	24.129361828963738	3999.997952	OUT OF MEMORY	23.601382737	23.659175761975348	3999.997952	OUT OF MEMORY	22.230212306	22.239848266006447	3999.997952	OUT OF MEMORY	24.18024366	24.189599375007674	3999.997952	OUT OF MEMORY	23.564288298	23.573031053005252	3999.997952
goblint-regression/28-race_reach_11-ptr_racing.yml	false	OUT OF MEMORY	23.943315309	23.94897960801609	3999.997952	OUT OF MEMORY	23.237047303	23.24241909798002	3999.997952	OUT OF MEMORY	23.168327929	23.175560885982122	3999.997952	OUT OF MEMORY	24.604501095	24.612052562006284	3999.997952	OUT OF MEMORY	23.630519854	23.639617424982134	3999.997952
pthread-deagle/circular_buffer_bad.yml	false	false(unreach-call)	0.121114685	0.12624978501116857	26.087424	false(unreach-call)	0.125018773	0.12900465400889516	26.091520	false(unreach-call)	0.156525431	0.16210084804333746	26.157056	false(unreach-call)	0.125635438	0.1316794009762816	26.095616	false(unreach-call)	0.155238391	0.16526810900541022	26.087424
pthread/fib_safe-5.yml	true	TIMEOUT	61.004428786	61.01081532903481	26.091520	TIMEOUT	61.003021069	61.009283256018534	25.960448	TIMEOUT	61.0020596	61.0102505540126	26.112000	TIMEOUT	61.004930042	61.011468445009086	26.009600	TIMEOUT	61.003516766	61.01060158899054	26.087424
pthread/fib_safe-6.yml	true	TIMEOUT	60.881872801	61.00945123197744	25.980928	TIMEOUT	61.003433344	61.01338991598459	26.066944	TIMEOUT	61.002701222	61.01192846399499	26.087424	TIMEOUT	60.883050783	61.010109767026734	25.956352	TIMEOUT	60.933449262	61.01114678900922	26.071040
pthread/fib_unsafe-5.yml	false	TIMEOUT	60.927379575	61.00992800696986	26.075136	TIMEOUT	61.003368369	61.01232162298402	25.993216	TIMEOUT	60.923381984	61.011749388009775	26.087424	TIMEOUT	61.002718458	61.01332873397041	26.083328	TIMEOUT	61.003354726	61.01284066401422	26.091520
pthread/fib_unsafe-6.yml	false	TIMEOUT	61.002516847	61.00886415602872	25.968640	TIMEOUT	60.99826662	61.008243575983215	26.013696	TIMEOUT	60.88263203	61.01498828799231	26.091520	TIMEOUT	61.002877235	61.009476768027525	26.075136	TIMEOUT	61.003654764	61.01503094000509	26.091520
pthread/fib_unsafe-7.yml	false	TIMEOUT	61.002728899	61.00889982300578	26.087424	TIMEOUT	61.004498689	61.009668890037574	25.956352	TIMEOUT	61.005825109	61.01366236497415	26.066944	TIMEOUT	61.001972973	61.0097408980364	26.087424	TIMEOUT	60.874898211	61.01011054898845	25.960448
goblint-regression/28-race_reach_24-sound_lock_racing.yml	false	OUT OF MEMORY	23.62310303	23.63272188900737	3999.997952	OUT OF MEMORY	22.716392443	22.722687484987546	3999.997952	OUT OF MEMORY	23.544177168	23.55602992902277	3999.997952	OUT OF MEMORY	23.379687004	23.38641291402746	3999.997952	OUT OF MEMORY	23.147164208	23.158722196007147	3999.997952
pthread/lazy01.yml	false	false(unreach-call)	0.06096384	0.06699771800776944	26.054656	false(unreach-call)	0.063907068	0.06826069502858445	26.087424	false(unreach-call)	0.062377091	0.0674576879828237	26.075136	false(unreach-call)	0.056967633	0.06140955397859216	26.054656	false(unreach-call)	0.059849285	0.06940162903629243	26.091520
