tool		GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	Deagle 4.1.0	Deagle 4.1.0	Deagle 4.1.0	Deagle 4.1.0
goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	true	true	0.070680288	0.11040336301084608	25.739264	true	0.05628207	0.06423120805993676	25.903104	true	0.061679114	0.06805959506891668	26.025984	true	0.063720744	0.12209944508504122	25.968640	true	0.267485449	0.37392871896736324	13.758464
goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	true	true	0.064449382	0.06992971093859524	25.755648	true	0.057794323	0.061985386069864035	25.800704	true	0.060471061	0.08210916502866894	26.030080	true	0.059824112	0.076873695012182	25.976832	true	0.234475257	0.2701987100299448	11.091968
goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	true	true	0.063790686	0.08410735905636102	25.767936	true	0.066652188	0.07780694402754307	25.866240	true	0.059005305	0.06666973698884249	26.001408	true	0.061290187	0.07577173400204629	26.071040	true	0.241720732	0.30083883204497397	12.890112
goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	true	0.078819556	0.11393686791416258	25.681920	true	0.055515676	0.06534079101402313	25.858048	true	0.061848498	0.068877640995197	25.985024	true	0.06243592	0.06963593000546098	26.013696	true	0.256000498	0.28473388496786356	14.712832
goblint-regression/13-privatized_33-traces-v-matters_true.yml	true	true	0.06985683	0.07659119903109968	25.702400	true	0.058660799	0.07242190896067768	25.792512	true	0.060031869	0.09027946495916694	25.952256	true	0.05915455	0.07479275797959417	25.997312	true	0.23940307	0.28587644593790174	11.005952
goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	true	0.072967145	0.1021462429780513	25.673728	true	0.057517343	0.06044113601092249	25.882624	true	0.059165306	0.07741703209467232	25.927680	true	0.061333609	0.07011938805226237	26.005504	true	0.241156477	0.27973503700923175	12.161024
goblint-regression/13-privatized_35-traces-ex-2_true.yml	true	true	0.070842273	0.07783735799603164	25.735168	true	0.059920261	0.08457192208152264	25.780224	true	0.057127453	0.07000672398135066	25.952256	true	0.060354986	0.07190891494974494	25.964544	true	0.223806787	0.3182048819726333	10.956800
goblint-regression/13-privatized_36-traces-ex-3_true.yml	true	true	0.067741041	0.07956298300996423	25.722880	true	0.063962086	0.06681959796696901	25.841664	true	0.05428849	0.0649682090152055	25.956352	true	0.059048124	0.07003944006282836	25.964544	true	0.260713428	0.3009325859602541	10.993664
goblint-regression/13-privatized_37-traces-ex-4_true.yml	true	true	0.063664404	0.07051967899315059	25.706496	true	0.061419931	0.10112660995218903	25.853952	true	0.055458697	0.058555038063786924	26.021888	true	0.058828109	0.06502357101999223	26.013696	true	0.229928726	0.31401370104867965	11.091968
goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	true	true	0.068064579	0.07980298390612006	25.739264	true	0.053601389	0.08156832703389227	25.743360	true	0.056396133	0.06606471794657409	25.997312	true	0.066233833	0.0707934390520677	25.985024	true	0.235586416	0.3145389280980453	11.026432
goblint-regression/13-privatized_40-traces-ex-6_true.yml	true	true	0.072178627	0.08359812805429101	25.640960	true	0.060056757	0.06692913791630417	25.808896	true	0.055035151	0.06427957292180508	25.952256	true	0.056038992	0.0682988140033558	25.980928	true	0.231636555	0.28308360802475363	11.108352
goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	false	false(unreach-call)	0.056110962	0.06674234301317483	25.694208	false(unreach-call)	0.062944492	0.06765053595881909	25.821184	false(unreach-call)	0.055077166	0.062218695995397866	25.948160	false(unreach-call)	0.05666181	0.07111121097113937	25.952256	false(unreach-call)	0.239789963	0.3341988050378859	10.997760
goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	false	false(unreach-call)	0.06882835	0.07665104500483721	25.669632	false(unreach-call)	0.063448938	0.0685049929888919	25.804800	false(unreach-call)	0.056681527	0.06063592794816941	25.903104	false(unreach-call)	0.057873368	0.06087519193533808	25.972736	false(unreach-call)	0.271447785	0.349703163956292	11.001856
goblint-regression/13-privatized_42-traces-ex-mini_true.yml	true	true	0.073421374	0.08204989600926638	25.780224	true	0.061267083	0.07435461203567684	25.817088	true	0.057906402	0.06813943991437554	25.948160	true	0.056198281	0.06656747299712151	25.980928	true	0.228323838	0.26307876291684806	11.034624
goblint-regression/13-privatized_44-traces-mine2_true.yml	true	true	0.074523319	0.09732813900336623	25.657344	true	0.059725604	0.06997975800186396	25.780224	true	0.060408228	0.0670609709341079	25.952256	true	0.05136829	0.05737396399490535	25.985024	true	0.264284031	0.34122274490073323	11.051008
goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	true	0.063284329	0.0705793029628694	25.726976	true	0.062592675	0.06617638398893178	25.862144	true	0.058269394	0.061986432992853224	25.939968	true	0.057858338	0.07493538700509816	26.034176	true	0.249356544	0.3022409480763599	11.030528
goblint-regression/13-privatized_46-refine-protected1_true.yml	true	true	0.075685472	0.0840006860671565	25.636864	true	0.054659792	0.06754189892672002	25.767936	true	0.053124186	0.07111513603013009	26.001408	true	0.063918056	0.07000785891432315	25.952256	true	0.228103798	0.3357960570137948	11.051008
goblint-regression/13-privatized_47-refine-protected2_true.yml	true	true	0.069829789	0.07648085698019713	25.624576	true	0.063174443	0.06765572703443468	25.776128	true	0.064086428	0.08329533599317074	25.952256	true	0.057340996	0.06542224891018122	26.005504	true	0.254167736	0.31836934899911284	11.042816
goblint-regression/13-privatized_52-refine-protected-loop2-small_true.yml	true	TIMEOUT	60.72129977	66.90794277202804	104.136704	TIMEOUT	57.430861661	91.02051716402639	108.544000	TIMEOUT	60.576972113	68.64054927707184	107.884544	OUT OF MEMORY	39.630212577	45.83013557398226	3999.997952	true	5.197622086	5.352600064943545	28.467200
goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml	true	true	0.05833695	0.0870527409715578	25.608192	true	0.053456382	0.057120311073958874	25.767936	true	0.053864079	0.07386471901554614	25.952256	true	0.052382913	0.05836107500363141	25.968640	true	0.210732456	0.32598152896389365	11.026432
goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	true	true	0.06040606	0.06646478909533471	25.665536	true	0.055870955	0.06198845291510224	25.726976	true	0.060137198	0.0630550510250032	25.915392	true	0.056110806	0.0657156870001927	25.997312	true	0.214538475	0.24691420106682926	10.977280
goblint-regression/13-privatized_66-mine-W-init_true.yml	true	true	0.070143243	0.07835286599583924	25.632768	true	0.056271376	0.06412195903249085	25.817088	true	0.05521059	0.07793955004308373	25.952256	true	0.054493683	0.06620976608246565	26.066944	true	0.250251047	0.38292875699698925	10.915840
goblint-regression/13-privatized_67-pthread_cond_wait_true.yml	false	ERROR (compilation)	0.068308031	0.11627488792873919	25.726976	ERROR (compilation)	0.066938483	0.07116617599967867	25.882624	ERROR (compilation)	0.056808319	0.06435982196126133	25.964544	ERROR (compilation)	0.057726527	0.06353717495221645	26.025984	false(unreach-call)	0.307149221	0.35402223200071603	13.217792
goblint-regression/13-privatized_67-pthread_cond_wait_unknown_1_neg.yml	false	ERROR (compilation)	0.066887007	0.09218257409520447	25.726976	ERROR (compilation)	0.066880516	0.07333935401402414	25.886720	ERROR (compilation)	0.055924189	0.060419042012654245	26.030080	ERROR (compilation)	0.058773208	0.06313262903131545	26.021888	false(unreach-call)	0.314664183	0.4762725210748613	13.185024
goblint-regression/13-privatized_67-pthread_cond_wait_unknown_1_pos.yml	false	ERROR (compilation)	0.070938736	0.10285444499459118	25.726976	ERROR (compilation)	0.064880292	0.07114496908616275	25.845760	ERROR (compilation)	0.060514519	0.074849640019238	26.001408	ERROR (compilation)	0.059036371	0.06251469498965889	26.062848	false(unreach-call)	0.309701794	0.34588855307083577	13.201408
goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	true	0.069001909	0.10855826898477972	25.755648	true	0.054137469	0.06681572995148599	25.960448	true	0.068363301	0.08971971203573048	26.087424	true	0.072520567	0.08509488799609244	26.042368	true	5.343744402	5.48087095504161	32.837632
goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	true	true	0.071527564	0.1176318300422281	25.837568	true	0.056093062	0.07081700500566512	25.853952	true	0.06840821	0.10359245899599046	25.960448	true	0.059138243	0.10246879793703556	25.993216	true	5.126167093	5.627563661080785	33.964032
goblint-regression/28-race_reach_01-simple_racing.yml	false	false(unreach-call)	3.666951114	3.8523026530165225	77.045760	false(unreach-call)	12.805304413	13.276658060029149	2061.070336	TIMEOUT	60.957368502	69.5983257710468	1057.169408	TIMEOUT	60.601640589	67.5232778020436	1057.173504	ERROR	0.124175324	0.2121762610040605	11.173888
goblint-regression/28-race_reach_02-simple_racefree.yml	true	OUT OF MEMORY	26.336550675	28.157447471981868	3999.997952	TIMEOUT	61.13016077	69.04039670608472	3964.162048	TIMEOUT	60.935096084	71.09595613600686	1057.099776	TIMEOUT	60.651352549	80.53902801789809	1057.095680	ERROR	0.118514614	0.13135313498787582	11.161600
goblint-regression/28-race_reach_03-munge_racing.yml	false	OUT OF MEMORY	33.664290585	35.86769822309725	3999.997952	OUT OF MEMORY	12.183288306	14.024722498026676	3999.997952	OUT OF MEMORY	11.900780443	13.553357084048912	3999.997952	OUT OF MEMORY	11.912793963	13.177443867083639	3999.997952	ERROR	0.123731465	0.21453707397449762	11.251712
goblint-regression/28-race_reach_04-munge_racefree.yml	true	OUT OF MEMORY	34.285996028	36.854401305899955	3999.997952	OUT OF MEMORY	13.041663156	15.143174331984483	3999.997952	OUT OF MEMORY	11.515734666	13.204215368023142	3999.997952	OUT OF MEMORY	11.467386919	12.52905346895568	3999.997952	ERROR	0.120940244	0.20252066501416266	11.190272
goblint-regression/28-race_reach_05-lockfuns_racefree.yml	true	OUT OF MEMORY	26.057905269	27.141012707026675	3999.997952	TIMEOUT	60.998650544	67.58292297401931	3964.178432	TIMEOUT	60.509431066	71.16693160508294	1057.103872	TIMEOUT	60.951591393	63.56500961794518	1057.103872	ERROR	0.115036229	0.1286826089490205	11.190272
goblint-regression/28-race_reach_06-cond_racing1.yml	false	false(unreach-call)	3.60058569	3.87764204305131	77.094912	false(unreach-call)	12.815158554	12.921282375929877	2061.094912	TIMEOUT	60.935382368	61.07387722004205	1057.124352	TIMEOUT	61.005546605	61.05531771690585	1057.107968	ERROR	0.135210819	0.26674837595783174	12.439552
goblint-regression/28-race_reach_07-cond_racing2.yml	false	OUT OF MEMORY	25.772903944	26.007596833980642	3999.997952	TIMEOUT	61.102127877	63.967358399997465	3964.190720	TIMEOUT	61.044265537	61.06386919005308	1057.112064	TIMEOUT	60.971243645	61.05694284394849	1057.124352	ERROR	0.134140027	0.17431945097632706	12.402688
goblint-regression/28-race_reach_08-cond_racefree.yml	true	OUT OF MEMORY	25.933908199	26.3830146699911	3999.997952	TIMEOUT	60.954079897	61.25911340105813	3964.186624	TIMEOUT	60.988779731	61.070007442031056	1057.042432	TIMEOUT	61.035511914	61.058063053991646	1057.120256	ERROR	0.135250472	0.20027003495488316	12.406784
goblint-regression/28-race_reach_09-ptrmunge_racing.yml	false	OUT OF MEMORY	34.071842689	36.46013269899413	3999.997952	OUT OF MEMORY	12.197986204	14.196643218048848	3999.997952	OUT OF MEMORY	11.520315938	11.867679499089718	3999.997952	OUT OF MEMORY	11.572124242	12.067787742009386	3999.997952	ERROR	0.116763133	0.1654944309266284	11.280384
goblint-regression/28-race_reach_10-ptrmunge_racefree.yml	true	OUT OF MEMORY	34.577387884	37.00274931092281	3999.997952	OUT OF MEMORY	12.118860874	12.504549311008304	3999.997952	OUT OF MEMORY	11.35146536	14.303165495977737	3999.997952	OUT OF MEMORY	11.441664532	14.297906426945701	3999.997952	ERROR	0.119846205	0.19955393008422107	11.268096
goblint-regression/28-race_reach_11-ptr_racing.yml	false	false(unreach-call)	3.68463748	4.062713777064346	76.877824	false(unreach-call)	12.666650385	13.790632633958012	2061.053952	TIMEOUT	61.023099864	64.11256704200059	1057.173504	TIMEOUT	61.031163527	68.55809443292674	1057.185792	ERROR	0.119233139	0.19527140108402818	11.112448
goblint-regression/28-race_reach_12-ptr_racefree.yml	true	OUT OF MEMORY	26.242866791	28.730993667035364	3999.997952	TIMEOUT	61.137398684	63.28123436495662	3964.170240	TIMEOUT	60.866226716	67.69996738608461	1057.099776	TIMEOUT	60.999777785	69.89010897697881	1057.021952	ERROR	0.124084357	0.2367210709489882	11.112448
goblint-regression/28-race_reach_19-callback_racing.yml	false	OUT OF MEMORY	26.473507149	27.748219226952642	3999.997952	TIMEOUT	61.203482828	62.76100071694236	3983.536128	TIMEOUT	60.38045747	67.37353760492988	1063.575552	TIMEOUT	61.059227081	65.2315077399835	1063.636992	ERROR	0.114611294	0.15354754601139575	11.206656
goblint-regression/28-race_reach_20-callback_racefree.yml	true	OUT OF MEMORY	26.856970263	28.38959612697363	3999.997952	TIMEOUT	61.239102645	64.28554782504216	3982.934016	TIMEOUT	60.757812111	66.81987786793616	1063.526400	TIMEOUT	60.684583559	70.13581089500804	1063.555072	ERROR	0.114678642	0.13815652392804623	11.235328
goblint-regression/28-race_reach_21-deref_read_racing.yml	false	ERROR (unsupported property: invalid memory access)	3.447212577	3.587005981011316	56.279040	ERROR (unsupported property: invalid memory access)	3.65538932	4.366633658064529	56.254464	ERROR (unsupported property: invalid memory access)	3.671201906	4.613501301966608	56.164352	ERROR (unsupported property: invalid memory access)	3.666390667	3.74006479291711	56.483840	ERROR	0.12139708	0.23813960002735257	11.075584
goblint-regression/28-race_reach_22-deref_read_racefree.yml	true	ERROR (unsupported property: invalid memory access)	3.481677162	4.042254084022716	56.258560	ERROR (unsupported property: invalid memory access)	3.58470115	4.744246091111563	56.291328	ERROR (unsupported property: invalid memory access)	3.637235425	4.35734310396947	56.107008	ERROR (unsupported property: invalid memory access)	3.676294561	3.887850914034061	56.270848	ERROR	0.113535505	0.1437766730086878	11.153408
goblint-regression/28-race_reach_23-sound_unlock_racing.yml	false	ERROR (unsupported external)	1.64439717	1.880316679016687	25.825280	ERROR (unsupported external)	1.689115234	2.1128737019607797	25.952256	ERROR (unsupported external)	1.627389939	2.0507135619409382	26.095616	ERROR (unsupported external)	1.626262928	2.243471399997361	26.148864	ERROR	0.120882134	0.16032868204638362	11.296768
goblint-regression/28-race_reach_24-sound_lock_racing.yml	false	false(unreach-call)	3.745835779	4.205160425975919	76.931072	false(unreach-call)	12.614528239	13.29722434503492	2061.070336	TIMEOUT	61.037154159	65.68442663201131	1057.185792	TIMEOUT	60.948400092	63.54728987603448	1057.075200	ERROR	0.124218829	0.2407556950347498	11.218944
goblint-regression/28-race_reach_27-funptr_racing.yml	false	OUT OF MEMORY	26.529460239	27.34966699697543	3999.997952	TIMEOUT	60.841658316	61.270100765977986	3958.255616	TIMEOUT	61.033230046	61.06049265805632	1057.247232	TIMEOUT	60.98286684	61.0673531240318	1057.251328	ERROR	0.11480539	0.16955773497465998	11.722752
goblint-regression/28-race_reach_28-funptr_racefree.yml	true	OUT OF MEMORY	26.306761398	26.921780264005065	3999.997952	TIMEOUT	60.946198601	61.24112122296356	3958.284288	TIMEOUT	60.769342748	61.056902096024714	1057.251328	TIMEOUT	61.043915511	61.065004594041966	1057.255424	ERROR	0.117302298	0.12618205300532281	11.710464
goblint-regression/28-race_reach_36-indirect_racefree.yml	true	OUT OF MEMORY	25.954629582	27.22734150197357	3999.997952	TIMEOUT	61.090917438	64.97704243299086	3968.077824	TIMEOUT	60.148898413	64.51079311000649	1057.239040	TIMEOUT	61.008038559	69.66757570800837	1057.234944	ERROR	0.115932817	0.13535708701238036	11.210752
goblint-regression/28-race_reach_37-indirect_racing.yml	false	false(unreach-call)	3.647868702	3.8064171930309385	76.791808	false(unreach-call)	12.928662409	14.741838237969205	2061.012992	TIMEOUT	60.366526594	68.93155783903785	1057.198080	TIMEOUT	60.97091535	63.2409646139713	1057.193984	ERROR	0.116892787	0.18771462608128786	11.087872
