tool		GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)
goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	false	false(unreach-call)	0.064786986	0.06901049002772197	25.653248		0	false(unreach-call)	0.06707432	0.07139671401819214	25.722880		0	false(unreach-call)	0.061689877	0.062490299984347075	25.853952		0
goblint-regression/13-privatized_40-traces-ex-6_true.yml	true	true	0.059524818	0.05977917497511953	25.608192	1	1	true	0.063039015	0.06596345501020551	25.772032	1	1	true	0.063715883	0.06764248799299821	25.726976	1	1
goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	true	true	0.061610097	0.06398830702528358	25.698304		1	true	0.064098501	0.06859767698915675	25.722880		1	true	0.067774523	0.06971807999070734	25.800704		1
goblint-regression/13-privatized_44-traces-mine2_true.yml	true	true	0.061464352	0.06532352301292121	25.808896	1	1	true	0.067449711	0.06876743299653754	25.706496	1	1	true	0.064396435	0.06666527997003868	25.776128	1	1
goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	false	false(unreach-call)	0.067593866	0.07015002297703177	25.731072	1	0	false(unreach-call)	0.0680099	0.06987452099565417	25.886720	1	0	false(unreach-call)	0.057837594	0.060033684014342725	25.858048	1	0
goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	false	false(unreach-call)	0.060929948	0.06312641903059557	25.751552	1	0	false(unreach-call)	0.068061111	0.07275865599513054	25.812992	1	0	false(unreach-call)	0.065032417	0.06957475101808086	25.862144	1	0
goblint-regression/13-privatized_36-traces-ex-3_true.yml	true	true	0.065841438	0.06995437096338719	25.645056		3	true	0.067129773	0.06786998698953539	25.702400		3	true	0.062884514	0.06467519898433238	25.726976		3
goblint-regression/13-privatized_18-first-reads_true.yml	true	true	0.062041175	0.06259301496902481	25.788416		2	true	0.06393341	0.06901235302211717	25.915392		2	true	0.062042687	0.06570024299435318	25.862144		2
goblint-regression/13-privatized_35-traces-ex-2_true.yml	true	true	0.05986087	0.06285384198417887	25.780224	2	2	true	0.065644341	0.0674401709693484	25.882624	2	2	true	0.059012128	0.0608005229732953	25.968640	2	2
goblint-regression/13-privatized_37-traces-ex-4_true.yml	true	true	0.066380531	0.0693894510040991	25.747456		2	true	0.063164627	0.06577078200643882	25.866240		2	true	0.06047498	0.06440609699347988	25.767936		2
goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	true	true	0.066211963	0.068029822956305	25.767936	2	2	true	0.065144485	0.06562488398049027	25.878528	2	2	true	0.064019138	0.06720019096974283	25.952256	2	2
goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	false	false(unreach-call)	0.059417126	0.06154619896551594	25.829376		1	false(unreach-call)	0.066780585	0.06955204298719764	25.956352		1	false(unreach-call)	0.067492911	0.06790469301631674	25.882624		1
goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	false	false(unreach-call)	0.066122814	0.0689029970089905	25.837568		0	false(unreach-call)	0.071566942	0.07253560598473996	25.907200		0	false(unreach-call)	0.055312946	0.05879623000510037	25.874432		0
goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	false	false(unreach-call)	0.069659344	0.07132701500086114	25.718784		0	false(unreach-call)	0.064401938	0.06550365802831948	25.845760		0	false(unreach-call)	0.060973666	0.06344122998416424	25.833472		0
goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	false	false(unreach-call)	0.061220254	0.062720593996346	25.751552		1	false(unreach-call)	0.069157855	0.06876796897267923	25.870336		1	false(unreach-call)	0.055682029	0.05927133798832074	25.911296		1
goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	true	0.063376305	0.06637649598997086	25.796608	2	2	true	0.069094529	0.07005733699770644	25.735168	2	2	true	0.065932308	0.0659718899987638	25.804800	2	2
goblint-regression/13-privatized_01-priv_nr_true.yml	true	true	0.07360589	0.0739075550227426	25.825280		2	true	0.068432075	0.07181936298729852	25.952256		2	true	0.068547923	0.07158468704437837	25.849856		2
goblint-regression/13-privatized_19-publish-precision_true.yml	true	true	0.056231454	0.05888724699616432	25.739264		3	true	0.057867585	0.05828707298496738	25.817088		3	true	0.058155717	0.05926342902239412	25.849856		3
goblint-regression/13-privatized_42-traces-ex-mini_true.yml	true	true	0.067055111	0.07108159299241379	25.817088		2	true	0.064681488	0.066087354964111	25.956352		2	true	0.063001305	0.06669486704049632	25.767936		2
goblint-regression/13-privatized_33-traces-v-matters_true.yml	true	true	0.059004596	0.0630253020208329	25.755648	2	1	true	0.065703806	0.06939124298514798	25.899008	2	1	true	0.064408107	0.06692095496691763	25.751552	2	1
goblint-regression/13-privatized_25-struct_nr_true.yml	true	true	0.064620847	0.06951883796136826	25.808896		2	true	0.057172681	0.059374788019340485	25.858048		2	true	0.056137344	0.058997256972361356	25.780224		2
goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	true	true	0.070382818	0.07247795903822407	25.763840	1	0	true	0.058692277	0.06099976698169485	26.005504	1	0	true	0.061649538	0.06179742299718782	25.976832	1	0
goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false	false(unreach-call)	0.068439939	0.0713804240222089	25.767936		0	false(unreach-call)	0.064585445	0.06643276702379808	25.886720		0	false(unreach-call)	0.06019066	0.0653157809865661	25.841664		0
goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	true	true	0.058466465	0.0601175109623	25.776128		4	true	0.063973169	0.06589184200856835	25.903104		4	true	0.058655251	0.05795232596574351	25.853952		4
goblint-regression/13-privatized_20-publish-regression_true.yml	true	true	0.066585703	0.06937614700291306	25.653248		2	true	0.07239833	0.07867538003483787	25.853952		2	true	0.065611862	0.07088350597769022	25.903104		2
goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	true	true	0.058427967	0.06095295399427414	25.776128	2	2	true	0.070634319	0.07166009000502527	25.964544	2	2	true	0.065758268	0.06737406505271792	26.030080	2	2
goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	true	0.070357082	0.07018265599617735	25.825280	2	3	true	0.063336046	0.06373719702241942	25.886720	2	3	true	0.059028171	0.0605566130252555	25.825280	2	3
goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	true	0.064226062	0.06787913898006082	25.743360	1	1	true	0.055053017	0.058985859039239585	25.903104	1	1	true	0.062990446	0.06442228803643957	25.874432	1	1
goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	true	0.072726944	0.07277149998117238	25.808896	1	0	true	0.070648725	0.07212373003130779	25.903104	1	0	true	0.05817712	0.060414859966840595	25.845760	1	0
goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	true	true	0.063192461	0.06493573501938954	25.767936		4	true	0.07447718	0.07142762001603842	25.964544		4	true	0.064759556	0.0654015060281381	25.903104		4
goblint-regression/13-privatized_24-multiple-protecting_true.yml	true	true	0.058744379	0.05702110001584515	25.792512		7	true	0.100685663	0.07950154901482165	25.956352		7	true	0.064430204	0.06367028097156435	25.907200		7
goblint-regression/36-apron_21-traces-cluster-based_true.yml	true	true	0.074142198	0.07772302499506623	25.808896	2	6	true	0.065188059	0.06333169201388955	25.980928	2	6	true	0.06122145	0.06327956600580364	25.894912	2	6
goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	true	0.069551413	0.07423271599691361	25.759744		1	true	0.069049866	0.07382837898330763	25.956352		1	true	0.061539989	0.06468981096986681	25.956352		1
goblint-regression/13-privatized_27-multiple-protecting2_true.yml	true	true	0.080856736	0.07479348301421851	25.772032		26	true	0.158250278	0.0839673180016689	25.890816		26	true	0.07521946	0.06847338302759454	26.017792		26
pthread-ext/14_spin2003.yml	true	true	0.065338195	0.06588113098405302	25.669632	1	0	true	0.069785155	0.06985129503300413	25.821184	1	0	true	0.071304594	0.07786486600525677	25.952256	1	0
pthread-ext/29_conditionals_vs.yml	true	true	0.056353883	0.057204073993489146	25.690112	1	0	true	0.06216489	0.06505215697688982	25.821184	1	0	true	0.058593854	0.0633072120253928	25.776128	1	0
pthread-ext/48_ticket_lock_low_contention_vs-pthread.yml	true	true	0.065232629	0.0677260709926486	25.829376	1	0	true	0.06677078	0.06994197698077187	25.952256	1	0	true	0.066361346	0.06981624197214842	25.907200	1	0
pthread-ext/46_monabsex2_vs.yml	true	true	0.064188276	0.06685730197932571	25.767936	1	0	true	0.06773255	0.06897238997044042	25.894912	1	0	true	0.062102029	0.062287575972732157	25.956352	1	0
pthread-ext/45_monabsex1_vs.yml	true	true	0.073272243	0.07403023901861161	25.800704	1	0	true	0.061098501	0.06316618202254176	25.960448	1	0	true	0.054047108	0.057768879050854594	25.968640	1	0
pthread/stateful01-1.yml	false	false(unreach-call)	0.060685701	0.062492130033206195	25.804800	2	0	false(unreach-call)	0.060469145	0.062216240039560944	25.923584	1	0	ABORTED	0.053003264	0.14042330801021308	25.980928		
pthread/stateful01-2.yml	true	true	0.058600451	0.064111576997675	25.772032		6	true	0.074439278	0.07047720899572596	25.845760		6	true	0.069828799	0.07040635700104758	25.960448		6
pthread-atomic/time_var_mutex.yml	true	true	0.066101632	0.07319580001058057	25.804800		2	true	0.058468913	0.06212470302125439	25.968640		2	true	0.05541129	0.05851735296892002	25.960448		2
pthread-ext/01b_inc.yml	true	true	0.063279454	0.06666861003031954	25.812992	1	0	true	0.064010807	0.06661746598547325	25.845760	1	0	true	0.061380761	0.06681564199971035	25.919488	1	0
pthread/triangular-1.yml	true	true	6.126874928	1.5959836090332828	25.772032		16632	true	94.759919869	23.81711007200647	25.968640		16632	true	9.67320519	2.4913315870217048	25.841664		16632
pthread/triangular-2.yml	false	false(unreach-call)	3.428837774	0.9139927829965018	25.804800	21	9014	false(unreach-call)	51.971663075	13.080085656954907	25.907200	8	9075	false(unreach-call)	2.388620409	0.6475772639969364	25.837568	19	4248
pthread-ext/02_inc_cas.yml	true	true	0.068180615	0.07307369803311303	25.796608	1	0	true	0.062913054	0.06393669598037377	25.907200	1	0	true	0.057772462	0.05834280198905617	25.931776	1	0
goblint-regression/28-race_reach_21-deref_read_racing.yml	false	false(unreach-call)	4.662635467	2.9606721629970707	57.864192		0	false(unreach-call)	4.66172791	2.942121842002962	58.454016		0	false(unreach-call)	4.612575693	2.9211282309843227	57.872384		0
pthread-ext/48_ticket_lock_low_contention_vs.yml	true	true	0.064794096	0.06475365202641115	25.808896	1	0	true	0.066386401	0.07028020796133205	25.821184	1	0	true	0.059425388	0.061929873016197234	25.960448	1	0
goblint-regression/28-race_reach_37-indirect_racing.yml	false	false(unreach-call)	6.125028809	3.303280517051462	255.610880	4	0	TIMEOUT	89.625042732	61.16137779102428	5933.486080			TIMEOUT	121.245824881	61.41317377699306	5673.926656		
goblint-regression/28-race_reach_45-escape_racing.yml	false	false(unreach-call)	0.070456976	0.07294728298438713	25.780224		1	false(unreach-call)	0.054662651	0.05703290901146829	25.968640		1	false(unreach-call)	0.060728541	0.06334298296133056	25.960448		1
goblint-regression/28-race_reach_46-escape_racefree.yml	true	true	0.069301577	0.06919216801179573	25.829376		2	true	0.066126828	0.06661552301375195	25.964544		2	true	0.064948205	0.06498845998430625	25.952256		2
goblint-regression/28-race_reach_01-simple_racing.yml	false	false(unreach-call)	6.423230991	3.351468430017121	266.506240	4	0	TIMEOUT	89.754120902	61.1508247340098	5933.342720			TIMEOUT	121.254914161	61.42915228399215	5673.709568		
goblint-regression/28-race_reach_11-ptr_racing.yml	false	false(unreach-call)	6.651380848	3.5548597629531287	266.711040	4	0	TIMEOUT	90.369841712	61.14496950205648	5933.326336			TIMEOUT	121.269003211	61.43492664996302	5673.676800		
pthread-deagle/circular_buffer_bad.yml	false	false(unreach-call)	0.064614205	0.061009399010799825	25.952256	7	1	false(unreach-call)	0.091113969	0.0845124390325509	26.021888	10	1	false(unreach-call)	0.069855782	0.06490951200248674	26.025984	14	0
pthread/fib_safe-5.yml	true	true	3.078098999	0.831235610996373	25.821184		2772	true	151.644012944	37.99123998702271	25.956352		2772	true	7.509695707	1.9470368699985556	25.907200		2772
pthread/fib_safe-6.yml	true	true	14.850176589	3.814463604998309	25.833472		12012	TIMEOUT	243.568361202	61.00997896702029	25.837568			true	41.486900834	10.492747715034056	25.960448		12012
pthread/fib_unsafe-5.yml	false	false(unreach-call)	2.089873193	0.5815073830308393	25.829376	16	1825	false(unreach-call)	73.01723153	18.313288299017586	25.960448	5	1257	false(unreach-call)	2.457238937	0.6657091360539198	25.903104	26	846
pthread/fib_unsafe-6.yml	false	false(unreach-call)	3.48085647	0.9349556469824165	25.808896	22	2741	TIMEOUT	243.760527457	61.01314924802864	25.952256			false(unreach-call)	18.443882937	4.69231488998048	25.956352	19	5155
pthread/fib_unsafe-7.yml	false	false(unreach-call)	14.488256256	3.7166491369716823	25.890816	22	11868	TIMEOUT	243.782687389	61.01143473497359	25.894912			false(unreach-call)	67.585026137	17.003930586972274	28.880896	30	16601
goblint-regression/28-race_reach_24-sound_lock_racing.yml	false	false(unreach-call)	5.652121658	3.1669521830044687	224.305152	4	0	TIMEOUT	90.279219185	61.16835924598854	5933.326336			TIMEOUT	121.196139665	61.37885624199407	5673.750528		
pthread/lazy01.yml	false	false(unreach-call)	0.074192883	0.07555674598552287	25.747456	3	0	false(unreach-call)	0.068816492	0.0707759769866243	26.083328	3	0	false(unreach-call)	0.069790011	0.07403527601854876	25.976832	3	0
pthread-deagle/circular_buffer_ok.yml	true	true	2.73016909	0.738517125020735	25.858048		3432	true	123.705813787	31.003175615041982	26.083328		3432	true	6.034692104	1.5720538640161976	26.030080		3432
pthread-atomic/szymanski.yml	true	true	0.062869865	0.06466395896859467	25.849856	25	6	true	0.080067746	0.07515182695351541	25.890816	25	6	true	0.074939544	0.07537418097490445	25.956352	25	6
pthread-atomic/dekker.yml	true	true	0.065583531	0.0698886180180125	25.792512	6	4	true	0.069358739	0.07015425199642777	25.882624	6	4	true	0.073795885	0.07426100096199661	25.952256	6	4
pthread-atomic/dekker-unfair.yml	true	true	0.063850023	0.06626701500499621	25.772032	6	4	true	0.072445624	0.07349144399631768	25.960448	6	4	true	0.071037599	0.07466644002124667	25.899008	6	4
pthread-theta/unwind3-1.yml	false	false(unreach-call)	0.068568747	0.07290295296115801	25.739264		1	false(unreach-call)	0.072561811	0.07655402697855607	25.956352		1	false(unreach-call)	0.070289184	0.07402288803132251	25.894912		1
pthread-theta/exponential-nondet.yml	true	true	0.067042368	0.0699392450042069	25.808896		1	true	0.071142015	0.07381496002199128	25.845760		1	true	0.070913164	0.07686574902618304	25.956352		1
pthread-theta/unwind2-1.yml	false	false(unreach-call)	0.071392655	0.07187967305071652	25.796608		3	false(unreach-call)	0.063800254	0.06782390002626926	25.952256		3	false(unreach-call)	0.071603625	0.07157961599295959	25.956352	1	2
pthread-theta/unwind2-100.yml	false	false(unreach-call)	0.068005828	0.06807877897517756	25.853952		3	false(unreach-call)	0.068966151	0.0710778430220671	25.825280		3	false(unreach-call)	0.073104152	0.07398105203174055	26.091520		3
pthread/butterfly.yml	true	true	8.837701973	2.3600370420026593	25.931776		64560	true	34.997379836	9.020207052992191	26.095616		64560	true	30.922401594	8.395751509000547	26.083328		64560
pthread-ext/43_NetBSD_sysmon_power_sliced.yml	true	true	0.069454292	0.07251951599027961	25.706496	1	0	true	0.060348826	0.06608918396523222	25.956352	1	0	true	0.062203534	0.06468950799899176	25.833472	1	0
goblint-regression/28-race_reach_06-cond_racing1.yml	false	false(unreach-call)	6.490538415	3.369527028000448	304.308224	6	0	TIMEOUT	89.676823686	61.15384236804675	5933.432832			TIMEOUT	120.979815241	61.34908011800144	5673.881600		
pthread/queue_ok.yml	true	true	0.07467103	0.07422772300196812	26.017792		2	true	0.106870432	0.08964907197514549	26.042368		2	true	0.075922005	0.0761197209940292	26.165248		2
pthread/queue_ok_longer.yml	true	true	0.157930273	0.11346826498629525	25.993216		2	true	12.087986846	5.654272407002281	280.768512		2	true	4.501023393	2.2912218410056084	166.338560		2
pthread/queue_ok_longest.yml	true	true	0.224253066	0.14886451896745712	28.012544		2	true	54.103538911	25.023668298032135	1107.386368		2	true	28.059056424	14.091124749975279	623.742976		2
pthread/queue_longer.yml	false	false(unreach-call)	50.75627028	16.50453394697979	3952.517120	31	1	TIMEOUT	232.606067733	61.043233830016106	433.479680			TIMEOUT	243.427247796	61.09364015900064	1296.019456		
pthread/queue.yml	false	ABORTED	0.092571172	0.19344052800443023	25.980928			false(unreach-call)	2.946273335	0.7999928169883788	28.286976	28	5	ABORTED	0.110745893	0.18139714299468324	26.128384		
pthread/singleton.yml	false	false(unreach-call)	0.075563567	0.07851724798092619	26.030080		4	false(unreach-call)	0.07999741	0.07870215398725122	26.161152	1	3	false(unreach-call)	0.082267284	0.07909902697429061	26.091520		4
pthread/singleton_with-uninit-problems.yml	true	true	0.073382383	0.07702137500746176	26.005504		4	true	0.078231431	0.07603350398130715	26.083328		4	true	0.079641949	0.08240197401028126	26.226688		4
pthread-C-DAC/pthread-demo-datarace-3.yml	false	ABORTED	0.079987678	0.1682623520027846	25.759744			SEGMENTATION FAULT	0.08796855	0.17486118501983583	25.886720			ABORTED	0.077845767	0.17011320404708385	25.903104		
pthread/reorder_2.yml	false	ABORTED	0.101417057	0.1642227609991096	25.935872			ABORTED	0.163121996	0.18962224503047764	26.083328			false(unreach-call)	0.095760468	0.08727134700166062	26.030080	26	1
pthread/twostage_3.yml	false	ABORTED	0.074304743	0.1879040080239065	26.087424			ABORTED	0.101297982	0.1756937900208868	26.152960			false(unreach-call)	0.097199004	0.08744764002040029	26.165248	11	4
ldv-races/race-1_1-join.yml	true	true	0.06420791	0.06660504901083186	26.091520		1	true	0.068559509	0.07449666800675914	26.157056		1	true	0.074572229	0.08090008498402312	26.025984		1
ldv-races/race-1_3-join.yml	false	false(unreach-call)	0.074846382	0.0765758859924972	26.034176	1	1	false(unreach-call)	0.073881822	0.0759035880328156	26.218496		2	false(unreach-call)	0.067529977	0.07310985802905634	26.132480	1	1
ldv-races/race-1_2-join.yml	false	false(unreach-call)	0.063936647	0.066428704012651	26.071040	1	1	false(unreach-call)	0.065404775	0.06890756700886413	26.144768	1	1	false(unreach-call)	0.079068037	0.08054750703740865	26.234880	1	1
ldv-races/race-4_1-thread_local_vars.yml	true	true	0.074604945	0.07685837597819045	26.091520	1	0	true	0.080625944	0.08169682999141514	26.152960	1	0	true	0.083003305	0.08705517504131421	26.157056	1	0
ldv-races/race-2_1-container_of.yml	true	true	0.063033575	0.0630461490363814	26.091520		1	true	0.0667385	0.07260881597176194	26.116096		1	true	0.079032087	0.08521774900145829	26.161152		1
ldv-races/race-3_1-container_of-global.yml	true	true	0.070166691	0.0704439670080319	26.021888		1	true	0.075355979	0.07824527897173539	26.169344		1	true	0.073138626	0.07973809796385467	26.075136		1
