tool		TruSt-family LP64 adapter awamoche:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter awamoche:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter awamoche:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter awamoche:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter mixer:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter mixer:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter mixer:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter mixer:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter spore:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter spore:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter spore:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter spore:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter trust:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter trust:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter trust:GenMC (https://plv.mpi-sws.org/genmc):	TruSt-family LP64 adapter trust:GenMC (https://plv.mpi-sws.org/genmc):
goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml	false	false(unreach-call)	0.032690357	0.08181625697761774	10.067968	false(unreach-call)	0.052844298	0.10459869797341526	24.186880	false(unreach-call)	0.052713713	0.17711523897014558	24.125440	false(unreach-call)	0.026412665	0.0300449610222131	9.609216
goblint-regression/13-privatized_41-traces-ex-7_unknown_1_neg.yml	false	false(unreach-call)	0.024456456	0.028519823972601444	10.072064	false(unreach-call)	0.050504508	0.08817126997746527	24.084480	false(unreach-call)	0.050211304	0.17967364098876715	24.158208	false(unreach-call)	0.031806904	0.03292788000544533	9.613312
goblint-regression/13-privatized_40-traces-ex-6_true.yml	true	true	0.025381506	0.029010351980105042	10.063872	true	0.048983431	0.13970673299627379	24.137728	true	0.050862133	0.11772984697017819	24.141824	true	0.032434923	0.036287557042669505	9.609216
goblint-regression/13-privatized_58-singlethreaded-lock_true.yml	true	true	0.027566202	0.04544004099443555	10.022912	true	0.050338579	0.10943161696195602	24.109056	true	0.049211608	0.11087079899152741	24.117248	true	0.0328461	0.036133378045633435	9.613312
goblint-regression/13-privatized_44-traces-mine2_true.yml	true	true	0.03230877	0.03532308299327269	10.010624	true	0.051548845	0.19731624703854322	24.035328	true	0.04923255	0.12133008800446987	24.068096	true	0.027313859	0.03086838498711586	9.637888
goblint-regression/13-privatized_18-first-reads_unknown_1_pos.yml	false	true	0.025796161	0.030932513007428497	10.137600	true	0.052404837	0.12245945102768019	24.141824	true	0.051827557	0.16377019096398726	24.158208	true	0.026478194	0.0276739849941805	9.601024
goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml	false	false(unreach-call)	0.031792802	0.03471504501067102	10.104832	false(unreach-call)	0.053447889	0.1720160220284015	24.186880	false(unreach-call)	0.051395916	0.10854663798818365	24.195072	false(unreach-call)	0.027449809	0.031334016006439924	9.613312
goblint-regression/13-privatized_18-first-reads_unknown_1_neg.yml	false	false(unreach-call)	0.029728849	0.03289926901925355	10.006528	false(unreach-call)	0.055181049	0.18683010095264763	24.178688	false(unreach-call)	0.055402247	0.19109701900742948	24.080384	false(unreach-call)	0.029487864	0.032414862944278866	9.617408
goblint-regression/13-privatized_18-first-reads_unknown_2_neg.yml	false	true	0.028901301	0.0849549769773148	10.055680	true	0.05260493	0.18517985701328143	24.195072	true	0.050413277	0.06740754999918863	24.141824	true	0.026909031	0.03146246896358207	9.588736
goblint-regression/13-privatized_52-refine-protected-loop2-small_true.yml	true	TIMEOUT	10.252891208	20.375129265943542	69.181440	TIMEOUT	10.157988224	18.61670565698296	30.588928	TIMEOUT	10.267761904	34.43463973701	24.207360	TIMEOUT	10.008286191	31.635548263031524	46.747648
goblint-regression/13-privatized_36-traces-ex-3_true.yml	true	true	0.027894599	0.03136998199624941	10.047488	true	0.054063881	0.21258352196309716	24.129536	true	0.051534628	0.11718035204103217	24.055808	true	0.021698429	0.025919822975993156	9.596928
goblint-regression/13-privatized_18-first-reads_true.yml	true	true	0.029060258	0.09348402102477849	10.051584	true	0.05193215	0.1141025039833039	24.117248	true	0.049236806	0.15065919305197895	24.100864	true	0.02544479	0.02655093400971964	9.609216
goblint-regression/13-privatized_35-traces-ex-2_true.yml	true	true	0.026562284	0.06489183002850041	10.129408	true	0.05098081	0.1442155209952034	24.084480	true	0.053323848	0.14187723299255595	24.088576	true	0.027734984	0.03340650396421552	9.543680
goblint-regression/13-privatized_37-traces-ex-4_true.yml	true	true	0.027915244	0.08826060203136876	10.092544	true	0.051029913	0.15405195904895663	24.166400	true	0.049025927	0.1050521099823527	24.170496	true	0.029470043	0.031507259991485626	9.613312
goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml	true	true	0.025827448	0.059745561971794814	10.080256	true	0.052578264	0.17170289700152352	24.113152	true	0.047893239	0.1424354260088876	24.100864	true	0.02211395	0.029943685047328472	9.617408
goblint-regression/13-privatized_19-publish-precision_unknown_1_pos.yml	false	false(unreach-call)	0.029445933	0.06374599400442094	10.039296	false(unreach-call)	0.053613179	0.20822648098692298	24.166400	false(unreach-call)	0.056043255	0.22409166599391028	24.100864	false(unreach-call)	0.028341433	0.029273273015860468	9.617408
goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml	false	false(unreach-call)	0.025928816	0.08159660501405597	9.998336	false(unreach-call)	0.052202589	0.15219673496903852	24.092672	false(unreach-call)	0.05157174	0.10001540201483294	24.088576	false(unreach-call)	0.022997646	0.041017581010237336	9.592832
goblint-regression/13-privatized_19-publish-precision_unknown_1_neg.yml	false	false(unreach-call)	0.027024571	0.1267021580133587	10.092544	false(unreach-call)	0.05079655	0.08410020702285692	24.182784	false(unreach-call)	0.054629283	0.132996144995559	24.207360	false(unreach-call)	0.021532045	0.025747039006091654	9.551872
goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml	false	false(unreach-call)	0.025429929	0.1336798300035298	10.113024	false(unreach-call)	0.054224468	0.12226440600352362	24.203264	false(unreach-call)	0.053508102	0.15813735302072018	24.211456	false(unreach-call)	0.025875307	0.027612111007329077	9.764864
goblint-regression/13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	true	0.02493179	0.12317470798734576	10.055680	true	0.054277446	0.15909497602842748	24.186880	true	0.054554693	0.154410476970952	24.166400	true	0.02834746	0.031087349983863533	9.609216
goblint-regression/13-privatized_01-priv_nr_true.yml	true	true	0.025942565	0.11798282200470567	10.031104	true	0.053887286	0.18964915501419455	24.092672	true	0.051790118	0.18841599795268849	24.211456	true	0.021697746	0.024662571027874947	9.584640
goblint-regression/13-privatized_19-publish-precision_true.yml	true	true	0.02667391	0.06986261397833005	10.006528	true	0.052856071	0.1998514540027827	24.141824	true	0.052163025	0.12995304499054328	24.186880	true	0.025952198	0.03162755799712613	9.609216
goblint-regression/13-privatized_42-traces-ex-mini_true.yml	true	true	0.028799386	0.06925139197846875	10.010624	true	0.053474086	0.0896294319536537	24.100864	true	0.051059861	0.07423054799437523	24.133632	true	0.025136699	0.0289475119789131	9.564160
goblint-regression/13-privatized_33-traces-v-matters_true.yml	true	true	0.026796976	0.06124498200369999	10.076160	true	0.056836478	0.22688795102294534	24.096768	true	0.056157476	0.2039590969798155	24.141824	true	0.023966227	0.0510588469915092	9.572352
goblint-regression/13-privatized_25-struct_nr_true.yml	true	true	0.027259047	0.06608834600774571	10.092544	true	0.053383627	0.13645967899356037	24.104960	true	0.053059765	0.1801712409942411	24.215552	true	0.023128552	0.05754084198269993	9.703424
goblint-regression/13-privatized_69-refine-protected-loop-interval_true.yml	true	true	0.026292991	0.1083456400083378	10.137600	true	0.048764056	0.10562933195615187	24.195072	true	0.05374984	0.13170077500399202	24.195072	TIMEOUT	10.200618733	23.314510885975324	82.124800
goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_pos.yml	false	true	0.025133131	0.09852910798508674	10.076160	true	0.052801017	0.14336323301540688	24.125440	true	0.055588847	0.18301113502820954	24.076288	true	0.023314947	0.02777435298776254	9.625600
goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false	false(unreach-call)	0.027059308	0.13610317202983424	10.088448	false(unreach-call)	0.053069614	0.15749557997332886	24.084480	false(unreach-call)	0.052373419	0.07470109296264127	24.162304	false(unreach-call)	0.023958344	0.02813349902862683	9.564160
goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml	true	true	0.025564699	0.08060699998168275	9.969664	true	0.05397434	0.1617716660257429	24.178688	true	0.049014495	0.15405238000676036	24.166400	true	0.023574596	0.02476631198078394	9.633792
goblint-regression/13-privatized_20-publish-regression_true.yml	true	true	0.025284943	0.07155359600437805	10.051584	true	0.056955974	0.20145881600910798	24.203264	true	0.049158909	0.12071964400820434	24.096768	true	0.023716518	0.027736837975680828	9.613312
goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml	true	true	0.026594028	0.042801262985449284	10.121216	true	0.0522311	0.1248374889837578	24.092672	true	0.053113842	0.17662011599168181	24.100864	true	0.027083925	0.07657205703435466	9.654272
goblint-regression/13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	true	0.026508534	0.060326326987706125	10.108928	true	0.055109923	0.15158606704790145	24.141824	true	0.058006903	0.18045116896973923	24.207360	true	0.025373432	0.11358051799470559	9.641984
goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	true	0.024782124	0.13593591598328203	10.092544	true	0.049389764	0.11867386900121346	24.182784	true	0.053043566	0.15307100297650322	24.104960	true	0.024596967	0.028971076011657715	9.588736
goblint-regression/13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	true	0.028113677	0.1384120160364546	10.145792	true	0.0540089	0.05898977804463357	24.203264	true	0.050460513	0.05778719700174406	24.223744	TIMEOUT	10.141159982	32.00811833998887	82.014208
goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml	true	true	0.026703841	0.08377659198595211	10.043392	true	0.052776292	0.11762727500172332	24.203264	true	0.056664015	0.15770820999750867	24.150016	true	0.024824914	0.03768891200888902	9.584640
goblint-regression/13-privatized_24-multiple-protecting_true.yml	true	true	0.028341423	0.07271382102044299	10.170368	true	0.055412603	0.1654854600201361	24.182784	true	0.052656993	0.12976121000247076	24.182784	true	0.022760956	0.026353941997513175	9.666560
weaver/test-semi1.wvr.yml	true	ABORTED	0.024259767	0.24968703498598188	9.781248	ABORTED	0.046379068	0.2693653909955174	23.363584	ABORTED	0.049044118	0.2592963319621049	23.388160	ABORTED	0.02273256	0.19419816101435572	9.625600
weaver/popl20-figure1.wvr.yml	true	SEGMENTATION FAULT	0.025802554	0.21925996197387576	9.756672	SEGMENTATION FAULT	0.048044676	0.26092794904252514	23.425024	SEGMENTATION FAULT	0.04529775	0.16430111398221925	23.461888	SEGMENTATION FAULT	0.02663397	0.1883624389884062	9.641984
weaver/test-easy11.wvr.yml	true	SEGMENTATION FAULT	0.025028654	0.15421093895565718	9.887744	SEGMENTATION FAULT	0.045783966	0.23176988400518894	23.400448	SEGMENTATION FAULT	0.051025204	0.3021013059769757	23.429120	SEGMENTATION FAULT	0.025161023	0.23905519902473316	9.510912
weaver/bench-exp1x3.wvr.yml	true	ERROR (unsupported external)	0.025613533	0.2461972179589793	9.695232	ERROR (unsupported external)	0.050371833	0.15625356300733984	23.359488	ERROR (unsupported external)	0.047911251	0.13164782099192962	23.396352	ERROR (unsupported external)	0.024509494	0.2282550930394791	9.773056
weaver/test-easy7.wvr.yml	true	ERROR (compilation)	0.024812044	0.06532377196708694	9.785344	ERROR (compilation)	0.048506357	0.05925788701279089	23.601152	ERROR (compilation)	0.048870399	0.13845960301114246	23.654400	ERROR (compilation)	0.022458855	0.09441516903461888	9.453568
goblint-regression/36-apron_21-traces-cluster-based_true.yml	true	true	0.026371314	0.044383267988450825	10.162176	true	0.054417048	0.14482742198742926	24.244224	true	0.058449792	0.1756579019711353	24.231936	true	0.028791291	0.1358692969661206	9.687040
weaver/test-easy1.wvr.yml	true	ERROR (compilation)	0.02384749	0.08556829096050933	9.867264	ERROR (compilation)	0.049187706	0.12362244300311431	23.552000	ERROR (compilation)	0.045316521	0.056936534005217254	23.687168	ERROR (compilation)	0.022328263	0.089184639044106	9.408512
goblint-regression/36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	true	0.02802137	0.07928856799844652	10.178560	true	0.054009972	0.08275536599103361	24.223744	true	0.051878175	0.14640155097004026	24.199168	true	0.024176103	0.08041158999549225	9.732096
weaver/popl20-figure1-alt.wvr.yml	true	ABORTED	0.024230992	0.16707122698426247	10.006528	ABORTED	0.048104846	0.29679042304633185	23.363584	ABORTED	0.044684958	0.23743304697563872	23.441408	ABORTED	0.02377165	0.20069437101483345	9.646080
weaver/mult-comm.wvr.yml	true	ERROR (compilation)	0.026176811	0.06562409200705588	9.834496	ERROR (compilation)	0.043103893	0.05278260097838938	23.621632	ERROR (compilation)	0.045348181	0.1551167860161513	23.592960	ERROR (compilation)	0.023907733	0.09655534999910742	9.510912
weaver/popl20-figure3.wvr.yml	true	ERROR (unsupported external)	0.024684738	0.20841334003489465	9.822208	ERROR (unsupported external)	0.047837534	0.15929122199304402	23.416832	ERROR (unsupported external)	0.0516255	0.13457758200820535	23.420928	ERROR (unsupported external)	0.025449862	0.18663346400717273	9.658368
weaver/security.wvr.yml	true	ERROR (compilation)	0.027844918	0.08548771200003102	9.850880	ERROR (compilation)	0.047758848	0.053351040987763554	23.650304	ERROR (compilation)	0.04456233	0.11514359997818246	23.691264	ERROR (compilation)	0.022192017	0.02845403301762417	9.482240
weaver/test-easy8.wvr.yml	true	ERROR (compilation)	0.023856222	0.030650968954432756	9.854976	ERROR (compilation)	0.046661805	0.22585119400173426	23.650304	ERROR (compilation)	0.051024391	0.1803464789991267	23.658496	ERROR (compilation)	0.022369852	0.0441287379944697	9.437184
weaver/test-easy6.wvr.yml	true	SEGMENTATION FAULT	0.024239729	0.1826911200187169	9.809920	SEGMENTATION FAULT	0.050503751	0.2886858450365253	23.384064	SEGMENTATION FAULT	0.05030272	0.2574611160089262	23.437312	SEGMENTATION FAULT	0.023236248	0.18509716098196805	9.666560
weaver/parallel-misc-2-unrolled.wvr.yml	true	ERROR (unsupported external)	0.024250379	0.15577365196077153	9.748480	ERROR (unsupported external)	0.045368317	0.13395022501936182	23.375872	ERROR (unsupported external)	0.047756185	0.050905966956634074	23.351296	ERROR (unsupported external)	0.022414481	0.12844164099078625	9.617408
weaver/popl20-nonblocking-cntr.wvr.yml	true	ERROR (compilation)	0.025073635	0.02959923300659284	9.801728	ERROR (compilation)	0.045733503	0.12747363600647077	23.666688	ERROR (compilation)	0.044407579	0.047736237989738584	23.601152	ERROR (compilation)	0.023706963	0.08243328594835475	9.510912
weaver/parallel-simple-equiv.wvr.yml	true	ERROR (unsupported external)	0.026591709	0.24731924099614844	9.777152	ERROR (unsupported external)	0.045316815	0.08181591896573082	23.347200	ERROR (unsupported external)	0.051130108	0.09652863198425621	23.408640	ERROR (unsupported external)	0.023021705	0.17363360000308603	9.621504
weaver/parallel-misc-3.wvr.yml	true	SEGMENTATION FAULT	0.028164766	0.22486568603198975	9.699328	SEGMENTATION FAULT	0.050536042	0.26956175302620977	23.384064	SEGMENTATION FAULT	0.046489167	0.19582733797142282	23.359488	SEGMENTATION FAULT	0.023529608	0.17712142097298056	9.666560
weaver/parallel-ticket-2.wvr.yml	true	ERROR (unsupported external)	0.022955938	0.17086366302100942	9.854976	ERROR (unsupported external)	0.050702978	0.12047364003956318	23.416832	ERROR (unsupported external)	0.046187345	0.07865402102470398	23.392256	ERROR (unsupported external)	0.024995984	0.19614427798660472	9.670656
weaver/popl20-nonblocking-cntr-alt.wvr.yml	true	ERROR (compilation)	0.027724263	0.08577650599181652	9.830400	ERROR (compilation)	0.048872867	0.11185329302679747	23.642112	ERROR (compilation)	0.05035154	0.16093623300548643	23.658496	ERROR (compilation)	0.022919856	0.03956900100456551	9.433088
weaver/mult-dist.wvr.yml	true	ERROR (compilation)	0.024472451	0.056123236019629985	9.936896	ERROR (compilation)	0.046391401	0.06986544700339437	23.650304	ERROR (compilation)	0.047341236	0.07681599399074912	23.564288	ERROR (compilation)	0.022453296	0.026264199055731297	9.486336
weaver/chl-sre-symm.wvr.yml	true	ERROR (compilation)	0.026495031	0.10017711104592308	9.904128	ERROR (compilation)	0.047439751	0.09789596602786332	23.605248	ERROR (compilation)	0.046400187	0.0688350879936479	23.592960	ERROR (compilation)	0.024941379	0.07748358498793095	9.527296
weaver/clever.wvr.yml	true	ERROR (unsupported external)	0.027168879	0.1672818090301007	9.818112	ERROR (unsupported external)	0.046596964	0.09466486098244786	23.437312	ERROR (unsupported external)	0.048379919	0.0957324740011245	23.465984	ERROR (unsupported external)	0.023460544	0.14342603302793577	9.613312
goblint-regression/13-privatized_27-multiple-protecting2_true.yml	true	true	0.0339382	0.15153052896494046	10.092544	true	0.063944496	0.1564369080006145	24.199168	true	0.05999535	0.12962605501525104	24.162304	true	0.030439214	0.07502194697735831	9.687040
weaver/popl20-more-nonblocking-counter-alt2.wvr.yml	true	ERROR (compilation)	0.024252176	0.02978542697383091	9.871360	ERROR (compilation)	0.050499556	0.12870930298231542	23.556096	ERROR (compilation)	0.048042786	0.16869691997999325	23.588864	ERROR (compilation)	0.022569826	0.06562678900081664	9.412608
weaver/mult-flipped-dist.wvr.yml	true	ERROR (compilation)	0.023147501	0.033237657975405455	9.871360	ERROR (compilation)	0.050330741	0.144532389997039	23.658496	ERROR (compilation)	0.045360155	0.14564189704833552	23.613440	ERROR (compilation)	0.02522135	0.07448538998141885	9.428992
weaver/popl20-counter-determinism.wvr.yml	true	SEGMENTATION FAULT	0.02724536	0.2257768749841489	9.834496	SEGMENTATION FAULT	0.049417725	0.24204446200747043	23.445504	SEGMENTATION FAULT	0.048549101	0.2110905790468678	23.486464	SEGMENTATION FAULT	0.027346729	0.23162296100053936	9.666560
weaver/popl20-difference-det.wvr.yml	true	SEGMENTATION FAULT	0.026486161	0.22526329196989536	9.838592	SEGMENTATION FAULT	0.047028472	0.1685294370399788	23.408640	SEGMENTATION FAULT	0.04672731	0.19240262097446248	23.445504	SEGMENTATION FAULT	0.025755657	0.19931767601519823	9.674752
weaver/parallel-misc-2.wvr.yml	true	ERROR (unsupported external)	0.025846339	0.17699396499665454	9.830400	ERROR (unsupported external)	0.048586164	0.17405155301094055	23.347200	ERROR (unsupported external)	0.052204771	0.21338803501566872	23.433216	ERROR (unsupported external)	0.025728317	0.15455878898501396	9.711616
weaver/parallel-misc-4.wvr.yml	true	ERROR (unsupported external)	0.023279328	0.15580656100064516	9.822208	ERROR (unsupported external)	0.04620294	0.12482340802671388	23.449600	ERROR (unsupported external)	0.050280676	0.10786959901452065	23.437312	ERROR (unsupported external)	0.024852828	0.1210859750281088	9.670656
weaver/parallel-misc-2-unrolled-atomic.wvr.yml	true	ERROR (compilation)	0.025591522	0.10103402903769165	9.879552	ERROR (compilation)	0.049007395	0.08014649897813797	23.605248	ERROR (compilation)	0.049717901	0.14396151597611606	23.646208	ERROR (compilation)	0.023157858	0.03850442200200632	9.494528
weaver/bench-exp2x3.wvr.yml	true	ERROR (unsupported external)	0.026176877	0.23116709000896662	9.912320	ERROR (unsupported external)	0.049251573	0.2092267360421829	23.416832	ERROR (unsupported external)	0.048807066	0.08614210202358663	23.441408	ERROR (unsupported external)	0.024766546	0.16088978498009965	9.621504
weaver/chl-sre-trans.wvr.yml	true	ERROR (compilation)	0.026118331	0.09510456898715347	9.916416	ERROR (compilation)	0.048562644	0.1317871009814553	23.625728	ERROR (compilation)	0.051107763	0.14398489199811593	23.556096	ERROR (compilation)	0.025554762	0.09701302100438625	9.453568
weaver/parallel-ticket-3.wvr.yml	true	ERROR (unsupported external)	0.026349433	0.1762895749998279	9.814016	ERROR (unsupported external)	0.049288103	0.05424990301253274	23.465984	ERROR (unsupported external)	0.047067093	0.05277288000797853	23.437312	ERROR (unsupported external)	0.025745403	0.14416992897167802	9.666560
weaver/spaghetti.wvr.yml	true	ERROR (unsupported external)	0.024974349	0.12464419199386612	9.826304	ERROR (unsupported external)	0.049010811	0.06149957200977951	23.379968	ERROR (unsupported external)	0.048082782	0.08746795501792803	23.400448	ERROR (unsupported external)	0.02544545	0.16538264194969088	9.637888
weaver/bench-exp2x4.wvr.yml	true	ERROR (unsupported external)	0.024974746	0.16339717694791034	9.764864	ERROR (unsupported external)	0.052570575	0.21009297901764512	23.461888	ERROR (unsupported external)	0.052756228	0.10124868794810027	23.420928	ERROR (unsupported external)	0.02711824	0.1858765670331195	9.662464
weaver/chl-sre-subst.wvr.yml	true	ERROR (compilation)	0.024644657	0.03167677001329139	9.854976	ERROR (compilation)	0.048079358	0.09110229596262798	23.601152	ERROR (compilation)	0.049514378	0.11896026798058301	23.658496	ERROR (compilation)	0.025034827	0.06092152796918526	9.449472
weaver/parallel-misc-3-extended.wvr.yml	true	SEGMENTATION FAULT	0.024708351	0.13321038003778085	9.814016	SEGMENTATION FAULT	0.051581721	0.2256128489971161	23.375872	SEGMENTATION FAULT	0.049650168	0.190174538991414	23.482368	SEGMENTATION FAULT	0.027809845	0.15438273001927882	9.682944
weaver/chl-simpl-str-symm.wvr.yml	true	ERROR (compilation)	0.025670797	0.040520009002648294	9.875456	ERROR (compilation)	0.046346225	0.06050444400170818	23.584768	ERROR (compilation)	0.046293562	0.056617438967805356	23.691264	ERROR (compilation)	0.025433044	0.04099745600251481	9.515008
weaver/parallel-bluetooth.wvr.yml	true	ERROR (unsupported external)	0.025278082	0.16605575097491965	9.826304	ERROR (unsupported external)	0.048542015	0.09337427100399509	23.363584	ERROR (unsupported external)	0.051256259	0.07194679701933637	23.416832	ERROR (unsupported external)	0.024725569	0.16187448002165183	9.658368
weaver/popl20-bad-threaded-sum-2.wvr.yml	true	ERROR (compilation)	0.024693927	0.06250393897062168	9.912320	ERROR (compilation)	0.047581864	0.11770948796765879	23.674880	ERROR (compilation)	0.048377134	0.15907858801074326	23.592960	ERROR (compilation)	0.02537671	0.04865475499536842	9.486336
weaver/bench-exp2x6.wvr.yml	true	ERROR (unsupported external)	0.025129404	0.18475825403584167	9.871360	ERROR (unsupported external)	0.053241991	0.18452813901240006	23.388160	ERROR (unsupported external)	0.045957942	0.0676056849770248	23.412736	ERROR (unsupported external)	0.025170803	0.22624465404078364	9.617408
weaver/test-easy10.wvr.yml	true	ERROR (unsupported external)	0.027232017	0.1632425760035403	9.846784	ERROR (unsupported external)	0.048587923	0.11826525896321982	23.420928	ERROR (unsupported external)	0.050200671	0.09884815802797675	23.453696	ERROR (unsupported external)	0.025269213	0.21092815097654238	9.703424
